layerId,nodeId,binId,sigmaInterval_lb,sigmaInterval_ub,sigmaFreq
-1,0,0,0.1559606344,1.4095773569,428
-1,0,1,1.4095773569,2.6631940794,1165
-1,0,2,2.6631940794,3.9168108019,2676
-1,0,3,3.9168108019,5.1704275244,4933
-1,0,4,5.1704275244,6.4240442469,1464
-1,0,5,6.4240442469,7.6776609694,158
-1,0,6,7.6776609694,8.9312776919,4
-1,1,0,0.0000000000,0.0000000000,10828
-1,2,0,0.0000000000,0.2531755367,8177
-1,2,1,0.2531755367,0.5063510734,1654
-1,2,2,0.5063510734,0.7595266101,596
-1,2,3,0.7595266101,1.0127021468,258
-1,2,4,1.0127021468,1.2658776835,106
-1,2,5,1.2658776835,1.5190532202,37
