layerId,nodeId,binId,sigmaInterval_lb,sigmaInterval_ub,sigmaFreq
-1,0,0,0.0000000000,12.9433672055,377
-1,0,1,12.9433672055,25.8867344110,107
-1,0,2,25.8867344110,38.8301016165,71
-1,0,3,38.8301016165,51.7734688220,17
-1,0,4,51.7734688220,64.7168360275,3
-1,1,0,0.0000000000,0.0000000000,575
-1,2,0,0.0000000000,0.0000000000,575
-1,3,0,0.0000000000,1.4912955963,534
-1,3,1,1.4912955963,2.9825911926,15
-1,3,2,2.9825911926,4.4738867889,5
-1,3,3,4.4738867889,5.9651823852,6
-1,3,4,5.9651823852,7.4564779815,7
-1,3,5,7.4564779815,8.9477735778,5
-1,3,6,8.9477735778,10.4390691741,1
-1,3,7,10.4390691741,11.9303647704,1
-1,3,9,13.4216603667,14.9129559630,1
-1,4,0,0.0000000000,0.0000000000,575
-1,5,0,0.0000000000,0.9633808079,530
-1,5,1,0.9633808079,1.9267616158,23
-1,5,2,1.9267616158,2.8901424237,12
-1,5,3,2.8901424237,3.8535232316,3
-1,5,4,3.8535232316,4.8169040395,1
-1,5,5,4.8169040395,5.7802848474,1
-1,5,6,5.7802848474,6.7436656553,2
-1,5,9,8.6704272711,9.6338080790,2
-1,5,11,10.5971888869,11.5605696948,1
-1,6,0,0.0000000000,0.0000000000,575
-1,7,0,0.0000000000,0.0000000000,575
-1,8,0,0.0000000000,0.0000000000,575
-1,9,0,0.0000000000,0.0000000000,575
-1,10,0,0.0000000000,0.0000000000,575
-1,11,0,0.0000000000,5.5626994383,106
-1,11,1,5.5626994383,11.1253988766,123
-1,11,2,11.1253988766,16.6880983149,292
-1,11,3,16.6880983149,22.2507977532,48
-1,11,4,22.2507977532,27.8134971915,6
