layerId,nodeId,binId,sigmaInterval_lb,sigmaInterval_ub,sigmaFreq
-1,0,0,0.0000000000,0.0000000000,10881
-1,1,0,0.0000000000,0.0000000000,10881
-1,2,0,0.0000000000,0.0000000000,10881
-1,3,0,0.0000000000,0.0000000000,10881
-1,4,0,0.0000000000,0.0000000000,10881
-1,5,0,0.0000000000,0.0000000000,10881
-1,6,0,0.0000000000,0.0475646015,10877
-1,6,6,0.2853876090,0.3329522105,2
-1,6,20,0.9512920300,0.9988566315,1
-1,6,101,4.8040247515,4.8515893530,1
-1,7,0,0.0000000000,0.0000000000,10881
-1,8,0,0.0000000000,0.2230137179,10810
-1,8,1,0.2230137179,0.4460274358,7
-1,8,2,0.4460274358,0.6690411537,4
-1,8,3,0.6690411537,0.8920548716,6
-1,8,4,0.8920548716,1.1150685895,6
-1,8,5,1.1150685895,1.3380823074,6
-1,8,6,1.3380823074,1.5610960253,4
-1,8,7,1.5610960253,1.7841097432,4
-1,8,8,1.7841097432,2.0071234611,8
-1,8,9,2.0071234611,2.2301371790,3
-1,8,10,2.2301371790,2.4531508969,2
-1,8,11,2.4531508969,2.6761646148,5
-1,8,13,2.8991783327,3.1221920506,1
-1,8,15,3.3452057685,3.5682194864,3
-1,8,18,4.0142469222,4.2372606401,2
-1,8,20,4.4602743580,4.6832880759,1
-1,8,21,4.6832880759,4.9063017938,1
-1,8,23,5.1293155117,5.3523292296,1
-1,8,24,5.3523292296,5.5753429475,1
-1,8,25,5.5753429475,5.7983566654,1
-1,8,26,5.7983566654,6.0213703833,2
-1,8,27,6.0213703833,6.2443841012,1
-1,8,29,6.4673978191,6.6904115370,1
-1,8,32,7.1364389728,7.3594526907,1
-1,9,0,0.0000000000,0.0000000000,10881
-1,10,0,0.0000000000,0.0000000000,10881
-1,11,0,0.0000000000,0.0000000000,10881
-1,12,0,0.0000000000,0.0000000000,10881
-1,13,0,0.0000000000,0.0000000000,10881
-1,14,0,0.0000000000,0.0000000000,10881
-1,15,0,0.0000000000,0.0000000000,10881
-1,16,0,0.0000000000,0.0000000000,10881
-1,17,0,0.0000000000,0.0000000000,10881
-1,18,0,0.0000000000,8.2306001211,5026
-1,18,1,8.2306001211,16.4612002422,3526
-1,18,2,16.4612002422,24.6918003633,2061
-1,18,3,24.6918003633,32.9224004844,238
-1,18,4,32.9224004844,41.1530006055,29
-1,18,5,41.1530006055,49.3836007266,1
-1,19,0,0.0000000000,0.0000000000,10881
-1,20,0,0.0000000000,0.4685346165,10863
-1,20,1,0.4685346165,0.9370692330,1
-1,20,3,1.4056038495,1.8741384660,2
-1,20,8,3.7482769320,4.2168115485,2
-1,20,9,4.2168115485,4.6853461650,1
-1,20,10,4.6853461650,5.1538807815,1
-1,20,11,5.1538807815,5.6224153980,3
-1,20,17,7.9650884805,8.4336230970,1
-1,20,20,9.3706923300,9.8392269465,1
-1,20,24,11.2448307960,11.7133654125,2
-1,20,27,12.6504346455,13.1189692620,1
-1,20,31,14.5245731115,14.9931077280,1
-1,20,35,16.3987115775,16.8672461940,1
-1,20,71,33.2659577715,33.7344923880,1
-1,21,0,0.0000000000,0.0000000000,10881
-1,22,0,0.0000000000,0.0000000000,10881
-1,23,0,0.0000000000,0.0000000000,10881
-1,24,0,0.0000000000,0.0000000000,10881
-1,25,0,0.0000000000,0.0000000000,10881
-1,26,0,0.0000000000,0.0000000000,10881
-1,27,0,0.0000000000,0.0176195413,10878
-1,27,2,0.0352390826,0.0528586239,1
-1,27,57,1.0043138541,1.0219333954,1
-1,27,87,1.5329000931,1.5505196344,1
-1,28,0,0.0000000000,0.0000000000,10881
-1,29,0,0.0000000000,11.0768521140,8117
-1,29,1,11.0768521140,22.1537042280,1339
-1,29,2,22.1537042280,33.2305563420,1015
-1,29,3,33.2305563420,44.3074084560,370
-1,29,4,44.3074084560,55.3842605700,37
-1,29,5,55.3842605700,66.4611126840,3
-1,30,0,0.0000000000,0.0000000000,10881
-1,31,0,0.0000000000,0.0000000000,10881
-1,32,0,0.0000000000,0.0000000000,10881
-1,33,0,0.0000000000,0.0000000000,10881
