layerId,nodeId,binId,sigmaInterval_lb,sigmaInterval_ub,sigmaFreq
-1,0,0,0.0000000000,0.0000000000,926
-1,1,0,0.0000000000,1.4154109294,897
-1,1,1,1.4154109294,2.8308218588,7
-1,1,2,2.8308218588,4.2462327882,10
-1,1,3,4.2462327882,5.6616437176,3
-1,1,4,5.6616437176,7.0770546470,4
-1,1,9,12.7386983646,14.1541092940,1
-1,1,10,14.1541092940,15.5695202234,1
-1,1,13,18.4003420822,19.8157530116,3
-1,2,0,15.2222175598,44.1274106851,823
-1,2,1,44.1274106851,73.0326038104,75
-1,2,2,73.0326038104,101.9377969357,2
-1,2,5,159.7481831863,188.6533763116,5
-1,2,6,188.6533763116,217.5585694369,21
-1,3,0,0.0000000000,0.0000000000,926
-1,4,0,0.0000000000,0.0000000000,926
-1,5,0,0.0000000000,6.2698305788,800
-1,5,1,6.2698305788,12.5396611576,55
-1,5,2,12.5396611576,18.8094917364,27
-1,5,3,18.8094917364,25.0793223152,25
-1,5,4,25.0793223152,31.3491528940,14
-1,5,5,31.3491528940,37.6189834728,2
-1,5,6,37.6189834728,43.8888140516,3
-1,6,0,0.0000000000,0.0000000000,926
-1,7,0,0.0000000000,2.2029568703,787
-1,7,1,2.2029568703,4.4059137406,73
-1,7,2,4.4059137406,6.6088706109,27
-1,7,3,6.6088706109,8.8118274812,19
-1,7,4,8.8118274812,11.0147843515,12
-1,7,5,11.0147843515,13.2177412218,6
-1,7,6,13.2177412218,15.4206980921,1
-1,7,8,17.6236549624,19.8266118327,1
-1,8,0,0.0000000000,0.0000000000,926
-1,9,0,0.0000000000,17.1659970015,900
-1,9,5,85.8299850075,102.9959820090,11
-1,9,6,102.9959820090,120.1619790105,15
-1,10,0,0.0000000000,0.0000000000,926
-1,11,0,0.0000000000,5.7916697921,900
-1,11,3,17.3750093763,23.1666791684,1
-1,11,4,23.1666791684,28.9583489605,5
-1,11,5,28.9583489605,34.7500187526,8
-1,11,6,34.7500187526,40.5416885447,7
-1,11,7,40.5416885447,46.3333583368,3
-1,11,8,46.3333583368,52.1250281289,2
-1,12,0,0.0000000000,0.0000000000,926
-1,13,0,0.0000000000,0.0000000000,926
-1,14,0,0.0000000000,0.0000000000,926
-1,15,0,0.0000000000,0.0000000000,926
-1,16,0,0.0000000000,0.0000000000,926
-1,17,0,0.0000000000,0.0000000000,926
-1,18,0,0.0000000000,0.9120052074,922
-1,18,12,10.9440624888,11.8560676962,1
-1,18,15,13.6800781110,14.5920833184,1
-1,18,16,14.5920833184,15.5040885258,2
-1,19,0,0.0000000000,0.0000000000,926
-1,20,0,0.0000000000,0.0000000000,926
-1,21,0,0.0000000000,0.0000000000,926
-1,22,0,0.0000000000,0.0000000000,926
-1,23,0,0.0000000000,0.0000000000,926
-1,24,0,0.0000000000,0.0000000000,926
-1,25,0,0.0000000000,1.8082003707,861
-1,25,1,1.8082003707,3.6164007414,27
-1,25,2,3.6164007414,5.4246011121,15
-1,25,3,5.4246011121,7.2328014828,6
-1,25,4,7.2328014828,9.0410018535,6
-1,25,5,9.0410018535,10.8492022242,3
-1,25,6,10.8492022242,12.6574025949,2
-1,25,7,12.6574025949,14.4656029656,4
-1,25,9,16.2738033363,18.0820037070,1
-1,25,12,21.6984044484,23.5066048191,1
-1,26,0,0.0000000000,8.8250647396,900
-1,26,4,35.3002589584,44.1253236980,1
-1,26,5,44.1253236980,52.9503884376,11
-1,26,6,52.9503884376,61.7754531772,12
-1,26,7,61.7754531772,70.6005179168,2
-1,27,0,0.0000000000,0.0000000000,926
-1,28,0,0.0000000000,0.0000000000,926
-1,29,0,0.0000000000,0.0000000000,926
-1,30,0,0.0000000000,0.5528344263,925
-1,30,30,16.5850327890,17.1378672153,1
-1,31,0,0.0000000000,0.2326657920,923
-1,31,6,1.3959947520,1.6286605440,1
-1,31,9,2.0939921280,2.3266579200,1
-1,31,28,6.5146421760,6.7473079680,1
-1,32,0,0.0000000000,2.3989981433,845
-1,32,1,2.3989981433,4.7979962866,29
-1,32,2,4.7979962866,7.1969944299,13
-1,32,3,7.1969944299,9.5959925732,17
-1,32,4,9.5959925732,11.9949907165,11
-1,32,5,11.9949907165,14.3939888598,7
-1,32,6,14.3939888598,16.7929870031,2
-1,32,7,16.7929870031,19.1919851464,1
