layerId,nodeId,binId,sigmaInterval_lb,sigmaInterval_ub,sigmaFreq
-1,0,0,0.0000000000,0.0000000000,10873
-1,1,0,0.0000000000,0.0000000000,10873
-1,2,0,0.0000000000,0.0000000000,10873
-1,3,0,0.0000000000,0.0000000000,10873
-1,4,0,0.0000000000,0.0000000000,10873
-1,5,0,0.0000000000,0.0000000000,10873
-1,6,0,0.0000000000,0.0000000000,10873
-1,7,0,0.0000000000,0.0000000000,10873
-1,8,0,0.0000000000,0.0000000000,10873
-1,9,0,0.0000000000,0.0000000000,10873
-1,10,0,0.0000000000,0.0000000000,10873
-1,11,0,0.0000000000,0.0000000000,10873
-1,12,0,0.0000000000,0.0000000000,10873
-1,13,0,0.0000000000,0.0000000000,10873
-1,14,0,0.0000000000,0.0000000000,10873
-1,15,0,0.0000000000,0.0000000000,10873
-1,16,0,0.0000000000,0.0000000000,10873
-1,17,0,0.0000000000,0.0000000000,10873
-1,18,0,0.0000000000,0.0000000000,10873
-1,19,0,0.0000000000,0.0000000000,10873
-1,20,0,0.0000000000,0.0000000000,10873
-1,21,0,0.0000000000,0.0000000000,10873
-1,22,0,0.0000000000,6.7815808161,8025
-1,22,1,6.7815808161,13.5631616322,1174
-1,22,2,13.5631616322,20.3447424483,1330
-1,22,3,20.3447424483,27.1263232644,343
-1,22,4,27.1263232644,33.9079040805,1
-1,23,0,0.0000000000,0.0000000000,10873
-1,24,0,0.0000000000,0.0000000000,10873
-1,25,0,0.0000000000,0.0000000000,10873
-1,26,0,0.0000000000,0.0000000000,10873
-1,27,0,0.0000000000,0.0000000000,10873
-1,28,0,0.0000000000,0.0000000000,10873
-1,29,0,0.0000000000,0.0000000000,10873
-1,30,0,0.0000000000,0.0000000000,10873
-1,31,0,0.0000000000,0.0000000000,10873
-1,32,0,0.0000000000,0.0000000000,10873
-1,33,0,0.0000000000,0.0000000000,10873
-1,34,0,0.0000000000,2.2371259259,10062
-1,34,1,2.2371259259,4.4742518518,250
-1,34,2,4.4742518518,6.7113777777,199
-1,34,3,6.7113777777,8.9485037036,141
-1,34,4,8.9485037036,11.1856296295,82
-1,34,5,11.1856296295,13.4227555554,60
-1,34,6,13.4227555554,15.6598814813,41
-1,34,7,15.6598814813,17.8970074072,18
-1,34,8,17.8970074072,20.1341333331,7
-1,34,9,20.1341333331,22.3712592590,8
-1,34,10,22.3712592590,24.6083851849,3
-1,34,11,24.6083851849,26.8455111108,1
-1,34,14,31.3197629626,33.5568888885,1
-1,35,0,0.0000000000,0.0000000000,10873
-1,36,0,0.0000000000,0.0000000000,10873
-1,37,0,0.0000000000,0.0000000000,10873
-1,38,0,0.0000000000,0.0000000000,10873
-1,39,0,0.0000000000,0.0000000000,10873
-1,40,0,0.0000000000,0.0000000000,10873
-1,41,0,0.0000000000,0.0000000000,10873
-1,42,0,0.0000000000,0.0000000000,10873
-1,43,0,0.0000000000,0.0000000000,10873
-1,44,0,0.0000000000,0.0000000000,10873
-1,45,0,0.0000000000,0.0000000000,10873
-1,46,0,0.0000000000,0.0000000000,10873
-1,47,0,0.0000000000,0.0000000000,10873
-1,48,0,0.0000000000,0.0000000000,10873
-1,49,0,0.0000000000,0.0000000000,10873
-1,50,0,0.0000000000,0.0000000000,10873
-1,51,0,0.0000000000,0.0000000000,10873
-1,52,0,0.0000000000,6.0973095548,6095
