layerId,nodeId,binId,sigmaInterval_lb,sigmaInterval_ub,sigmaFreq
-1,0,0,0.0806726217,0.6140291355,258
-1,0,1,0.6140291355,1.1473856493,197
-1,0,2,1.1473856493,1.6807421631,194
-1,0,3,1.6807421631,2.2140986769,25
-1,1,0,0.0000000000,0.0000000000,674
-1,2,0,0.2915229499,1.4193056191,447
-1,2,1,1.4193056191,2.5470882883,193
-1,2,2,2.5470882883,3.6748709575,8
-1,2,3,3.6748709575,4.8026536267,2
-1,2,4,4.8026536267,5.9304362959,24
-1,3,0,0.0000000000,0.0000000000,674
-1,4,0,0.0000000000,0.0000000000,674
