layerId,nodeId,binId,sigmaInterval_lb,sigmaInterval_ub,sigmaFreq
-1,0,0,0.0000000000,0.0000000000,648
-1,1,0,0.0000000000,0.0000000000,648
-1,2,0,0.0000000000,0.0000000000,648
-1,3,0,0.0000000000,0.0000000000,648
-1,4,0,0.0000000000,0.0000000000,648
-1,5,0,0.0000000000,0.0000000000,648
-1,6,0,0.0000000000,0.0000000000,648
-1,7,0,0.0000000000,0.0000000000,648
-1,8,0,0.0000000000,0.0000000000,648
-1,9,0,0.0000000000,0.4203440585,646
-1,9,15,6.3051608775,6.7255049360,1
-1,9,20,8.4068811700,8.8272252285,1
-1,10,0,0.0000000000,0.0000000000,648
-1,11,0,0.0000000000,0.0000000000,648
-1,12,0,0.0000000000,0.0000000000,648
-1,13,0,0.0000000000,0.0000000000,648
-1,14,0,0.0000000000,0.0000000000,648
-1,15,0,0.0000000000,0.0000000000,648
-1,16,0,0.0000000000,0.0000000000,648
-1,17,0,0.0000000000,0.0000000000,648
-1,18,0,0.0000000000,0.0000000000,648
-1,19,0,0.0000000000,0.0000000000,648
-1,20,0,0.0000000000,0.0000000000,648
-1,21,0,0.0000000000,0.0000000000,648
-1,22,0,0.0000000000,0.0000000000,648
-1,23,0,0.0000000000,0.0000000000,648
-1,24,0,0.0000000000,0.0000000000,648
-1,25,0,0.0000000000,0.0000000000,648
-1,26,0,0.0000000000,0.0000000000,648
-1,27,0,0.0000000000,0.0000000000,648
-1,28,0,0.0000000000,0.1062812633,647
-1,28,25,2.6570315825,2.7633128458,1
-1,29,0,0.0000000000,0.0000000000,648
-1,30,0,0.0000000000,0.0000000000,648
-1,31,0,0.0000000000,0.0000000000,648
-1,32,0,0.0000000000,0.0000000000,648
-1,33,0,0.0000000000,0.0000000000,648
-1,34,0,0.0000000000,0.0000000000,648
-1,35,0,0.0000000000,0.0000000000,648
-1,36,0,0.0000000000,0.0000000000,648
-1,37,0,0.0000000000,2.6150502378,570
-1,37,1,2.6150502378,5.2301004756,47
-1,37,2,5.2301004756,7.8451507134,17
-1,37,4,10.4602009512,13.0752511890,5
-1,37,5,13.0752511890,15.6903014268,3
-1,37,6,15.6903014268,18.3053516646,4
-1,37,7,18.3053516646,20.9204019024,1
-1,37,9,23.5354521402,26.1505023780,1
-1,38,0,0.0000000000,0.0000000000,648
-1,39,0,0.0000000000,0.0000000000,648
-1,40,0,0.0000000000,3.1948540430,619
-1,40,1,3.1948540430,6.3897080860,10
-1,40,2,6.3897080860,9.5845621290,7
-1,40,3,9.5845621290,12.7794161720,6
-1,40,4,12.7794161720,15.9742702150,1
-1,40,5,15.9742702150,19.1691242580,2
-1,40,6,19.1691242580,22.3639783010,1
-1,40,7,22.3639783010,25.5588323440,1
-1,40,18,57.5073727740,60.7022268170,1
-1,41,0,0.0000000000,0.0000000000,648
-1,42,0,0.0000000000,0.0000000000,648
-1,43,0,0.0000000000,0.0000000000,648
-1,44,0,0.0000000000,0.0000000000,648
-1,45,0,0.0000000000,0.0000000000,648
-1,46,0,0.0000000000,0.0000000000,648
-1,47,0,0.0000000000,0.0000000000,648
-1,48,0,0.0000000000,0.0000000000,648
-1,49,0,0.0000000000,0.0000000000,648
-1,50,0,0.0000000000,0.0000000000,648
-1,51,0,0.0000000000,0.0000000000,648
-1,52,0,0.0000000000,0.0000000000,648
-1,53,0,0.0000000000,0.0000000000,648
-1,54,0,0.0000000000,0.0000000000,648
-1,55,0,0.0000000000,0.0000000000,648
-1,56,0,0.0000000000,0.0000000000,648
-1,57,0,0.0000000000,0.0000000000,648
-1,58,0,0.0000000000,0.0000000000,648
-1,59,0,0.0000000000,0.0000000000,648
-1,60,0,0.0000000000,0.0000000000,648
-1,61,0,9.7255134583,45.3672027213,607
-1,61,1,45.3672027213,81.0088919843,15
-1,61,3,116.6505812473,152.2922705103,5
-1,61,4,152.2922705103,187.9339597733,10
-1,61,5,187.9339597733,223.5756490363,7
-1,61,6,223.5756490363,259.2173382993,3
-1,61,9,330.5007168253,366.1424060883,1
-1,62,0,0.0000000000,0.0000000000,648
-1,63,0,0.0000000000,0.0305823582,647
-1,63,25,0.7645589550,0.7951413132,1
