layerId,nodeId,binId,sigmaInterval_lb,sigmaInterval_ub,sigmaFreq
-1,0,0,4.7983407974,8.7224553985,16
-1,0,1,8.7224553985,12.6465699996,62
-1,0,2,12.6465699996,16.5706846007,256
-1,0,3,16.5706846007,20.4947992018,316
-1,0,4,20.4947992018,24.4189138029,90
-1,0,5,24.4189138029,28.3430284040,24
-1,0,6,28.3430284040,32.2671430051,7
-1,0,7,32.2671430051,36.1912576062,2
-1,1,0,0.0000000000,5.7422910613,157
-1,1,1,5.7422910613,11.4845821226,229
-1,1,2,11.4845821226,17.2268731839,333
-1,1,3,17.2268731839,22.9691642452,47
-1,1,4,22.9691642452,28.7114553065,6
-1,1,5,28.7114553065,34.4537463678,1
-1,2,0,0.0000000000,0.6218471133,679
-1,2,1,0.6218471133,1.2436942266,38
-1,2,2,1.2436942266,1.8655413399,31
-1,2,3,1.8655413399,2.4873884532,13
-1,2,4,2.4873884532,3.1092355665,5
-1,2,5,3.1092355665,3.7310826798,3
-1,2,6,3.7310826798,4.3529297931,2
-1,2,7,4.3529297931,4.9747769064,1
-1,2,10,6.2184711330,6.8403182463,1
-1,3,0,0.0000000000,0.9239630793,715
-1,3,1,0.9239630793,1.8479261586,8
-1,3,2,1.8479261586,2.7718892379,13
-1,3,3,2.7718892379,3.6958523172,16
-1,3,4,3.6958523172,4.6198153965,14
-1,3,5,4.6198153965,5.5437784758,2
-1,3,6,5.5437784758,6.4677415551,5
-1,4,0,0.0000000000,0.0000000000,773
