layerId,nodeId,binId,sigmaInterval_lb,sigmaInterval_ub,sigmaFreq
-1,0,0,0.0000000000,0.0000000000,10505
-1,1,0,0.0000000000,6.2202040787,8481
-1,1,1,6.2202040787,12.4404081574,772
-1,1,2,12.4404081574,18.6606122361,787
-1,1,3,18.6606122361,24.8808163148,388
-1,1,4,24.8808163148,31.1010203935,71
-1,1,5,31.1010203935,37.3212244722,6
-1,2,0,0.0000000000,5.5518154721,369
-1,2,1,5.5518154721,11.1036309442,2067
-1,2,2,11.1036309442,16.6554464163,3156
-1,2,3,16.6554464163,22.2072618884,3833
-1,2,4,22.2072618884,27.7590773605,962
-1,2,5,27.7590773605,33.3108928326,109
-1,2,6,33.3108928326,38.8627083047,7
-1,2,7,38.8627083047,44.4145237768,1
-1,2,11,61.0699701931,66.6217856652,1
-1,3,0,0.0000000000,0.0000000000,10505
-1,4,0,0.0000000000,0.3077121598,10497
-1,4,5,1.5385607990,1.8462729588,1
-1,4,8,2.4616972784,2.7694094382,1
-1,4,14,4.3079702372,4.6156823970,1
-1,4,17,5.2311067166,5.5388188764,1
-1,4,28,8.6159404744,8.9236526342,1
-1,4,38,11.6930620724,12.0007742322,1
-1,4,61,18.7704417478,19.0781539076,1
-1,4,62,19.0781539076,19.3858660674,1
-1,5,0,0.0000000000,2.5003050344,9803
-1,5,1,2.5003050344,5.0006100688,225
-1,5,2,5.0006100688,7.5009151032,148
-1,5,3,7.5009151032,10.0012201376,98
-1,5,4,10.0012201376,12.5015251720,88
-1,5,5,12.5015251720,15.0018302064,57
-1,5,6,15.0018302064,17.5021352408,39
-1,5,7,17.5021352408,20.0024402752,26
-1,5,8,20.0024402752,22.5027453096,10
-1,5,9,22.5027453096,25.0030503440,7
-1,5,10,25.0030503440,27.5033553784,3
-1,5,11,27.5033553784,30.0036604128,1
-1,6,0,0.0000000000,0.0000000000,10505
-1,7,0,0.0000000000,9.1418785445,3731
-1,7,1,9.1418785445,18.2837570890,3300
-1,7,2,18.2837570890,27.4256356335,3409
-1,7,3,27.4256356335,36.5675141780,65
-1,8,0,0.0000000000,0.0000000000,10505
-1,9,0,0.0000000000,0.1914278049,10504
-1,9,102,19.5256360998,19.7170639047,1
-1,10,0,0.0000000000,0.0000000000,10505
-1,11,0,0.0000000000,0.0000000000,10505
-1,12,0,0.0000000000,0.0000000000,10505
-1,13,0,0.0000000000,0.0000000000,10505
-1,14,0,0.0000000000,0.0000000000,10505
-1,15,0,0.0000000000,0.0000000000,10505
-1,16,0,0.0000000000,0.0000000000,10505
-1,17,0,0.0000000000,0.0000000000,10505
-1,18,0,0.0000000000,0.0862757579,10496
-1,18,9,0.7764818211,0.8627575790,1
-1,18,10,0.8627575790,0.9490333369,1
-1,18,15,1.2941363685,1.3804121264,1
-1,18,17,1.4666878843,1.5529636422,1
-1,18,18,1.5529636422,1.6392394001,2
-1,18,37,3.1922030423,3.2784788002,1
-1,18,48,4.1412363792,4.2275121371,1
-1,18,73,6.2981303267,6.3844060846,1
-1,19,0,0.0000000000,0.0000000000,10505
-1,20,0,0.0000000000,0.0000000000,10505
-1,21,0,0.0000000000,0.0000000000,10505
-1,22,0,0.0000000000,0.0000000000,10505
-1,23,0,0.0000000000,0.0000000000,10505
-1,24,0,0.0000000000,0.0000000000,10505
-1,25,0,0.0000000000,4.4343549684,9231
-1,25,1,4.4343549684,8.8687099368,537
-1,25,2,8.8687099368,13.3030649052,366
-1,25,3,13.3030649052,17.7374198736,191
-1,25,4,17.7374198736,22.1717748420,77
-1,25,5,22.1717748420,26.6061298104,54
-1,25,6,26.6061298104,31.0404847788,23
-1,25,7,31.0404847788,35.4748397472,13
-1,25,8,35.4748397472,39.9091947156,9
-1,25,9,39.9091947156,44.3435496840,3
-1,25,10,44.3435496840,48.7779046524,1
-1,26,0,0.0000000000,0.0000000000,10505
-1,27,0,0.0000000000,0.0000000000,10505
-1,28,0,0.0000000000,0.0000000000,10505
-1,29,0,0.0000000000,0.0000000000,10505
-1,30,0,0.0000000000,0.0000000000,10505
-1,31,0,0.0000000000,0.0000000000,10505
-1,32,0,0.0000000000,9.4166733618,6311
-1,32,1,9.4166733618,18.8333467236,2604
-1,32,2,18.8333467236,28.2500200854,1093
-1,32,3,28.2500200854,37.6666934472,449
-1,32,4,37.6666934472,47.0833668090,48
-1,33,0,0.0000000000,0.0000000000,10505
-1,34,0,0.0000000000,7.1120843582,7776
-1,34,1,7.1120843582,14.2241687164,1220
-1,34,2,14.2241687164,21.3362530746,1124
-1,34,3,21.3362530746,28.4483374328,383
-1,34,4,28.4483374328,35.5604217910,2
-1,35,0,0.0000000000,0.0000000000,10505
-1,36,0,0.0000000000,0.0000000000,10505
-1,37,0,0.0000000000,4.1756250655,7762
-1,37,1,4.1756250655,8.3512501310,1088
-1,37,2,8.3512501310,12.5268751965,1407
-1,37,3,12.5268751965,16.7025002620,233
-1,37,4,16.7025002620,20.8781253275,14
-1,37,8,33.4050005240,37.5806255895,1
-1,38,0,0.0000000000,0.0000000000,10505
-1,39,0,0.0000000000,0.0000000000,10505
-1,40,0,0.0000000000,0.0000000000,10505
-1,41,0,0.0000000000,0.0000000000,10505
-1,42,0,0.0000000000,0.0000000000,10505
-1,43,0,0.0000000000,0.0000000000,10505
-1,44,0,0.0000000000,0.0000000000,10505
-1,45,0,0.0000000000,0.0000000000,10505
-1,46,0,0.0000000000,0.0000000000,10505
-1,47,0,0.0000000000,0.0000000000,10505
-1,48,0,0.0000000000,0.0000000000,10505
-1,49,0,0.0000000000,0.0000000000,10505
