layerId,nodeId,binId,sigmaInterval_lb,sigmaInterval_ub,sigmaFreq
-1,0,0,0.0000000000,0.0000000000,465
-1,1,0,0.0000000000,17.6168470736,439
-1,1,2,35.2336941472,52.8505412208,3
-1,1,3,52.8505412208,70.4673882944,8
-1,1,4,70.4673882944,88.0842353680,11
-1,1,5,88.0842353680,105.7010824416,2
-1,1,6,105.7010824416,123.3179295152,1
-1,1,7,123.3179295152,140.9347765888,1
-1,2,0,0.0000000000,0.0000000000,465
-1,3,0,0.0000000000,1.6230663916,172
-1,3,1,1.6230663916,3.2461327832,78
-1,3,2,3.2461327832,4.8691991748,215
