layerId,nodeId,binId,sigmaInterval_lb,sigmaInterval_ub,sigmaFreq
-1,0,0,0.0000000000,0.0000000000,85
-1,1,0,0.0000000000,0.0000000000,85
-1,2,0,0.0000000000,0.0000000000,85
-1,3,0,0.0000000000,0.0000000000,85
-1,4,0,0.0000000000,0.8014933878,80
-1,4,1,0.8014933878,1.6029867756,1
-1,4,2,1.6029867756,2.4044801634,1
-1,4,5,4.0074669390,4.8089603268,3
-1,5,0,0.0000000000,0.0000000000,85
-1,6,0,0.0000000000,0.0000000000,85
-1,7,0,0.0000000000,0.0000000000,85
-1,8,0,0.0000000000,2.1461974168,40
-1,8,2,4.2923948336,6.4385922504,45
