layerId,nodeId,binId,sigmaInterval_lb,sigmaInterval_ub,sigmaFreq
-1,0,0,0.0000000000,0.0000000000,72
-1,1,0,0.0000000000,0.0441661757,49
-1,1,2,0.0883323514,0.1324985271,23
-1,2,0,0.0000000000,0.0000000000,72
-1,3,0,0.0000000000,0.0000000000,72
-1,4,0,0.0000000000,0.0000000000,72
-1,5,0,0.0000000000,0.0000000000,72
-1,6,0,0.0000000000,0.0000000000,72
-1,7,0,0.1572269201,3.3390396103,31
-1,7,1,3.3390396103,6.5208523005,21
-1,7,2,6.5208523005,9.7026649907,17
-1,7,3,9.7026649907,12.8844776809,3
-1,8,0,0.0000000000,0.0000000000,72
-1,9,0,0.0000000000,0.0000000000,72
-1,10,0,0.0000000000,0.0000000000,72
-1,11,0,0.0000000000,0.0000000000,72
-1,12,0,0.0000000000,0.0000000000,72
-1,13,0,0.0000000000,0.0000000000,72
-1,14,0,0.0000000000,0.0000000000,72
-1,15,0,0.0000000000,0.0000000000,72
