layerId,nodeId,binId,sigmaInterval_lb,sigmaInterval_ub,sigmaFreq
-1,0,0,0.0000000000,0.0000000000,104
-1,1,0,0.0000000000,0.0000000000,104
-1,2,0,0.0000000000,0.0000000000,104
-1,3,0,0.0000000000,0.0000000000,104
-1,4,0,0.0000000000,0.0000000000,104
-1,5,0,0.0000000000,2.5283299742,81
-1,5,1,2.5283299742,5.0566599484,12
-1,5,2,5.0566599484,7.5849899226,5
-1,5,3,7.5849899226,10.1133198968,4
-1,5,4,10.1133198968,12.6416498710,2
-1,6,0,0.0000000000,0.0000000000,104
-1,7,0,0.0000000000,0.0000000000,104
-1,8,0,0.0000000000,0.0000000000,104
-1,9,0,0.0000000000,0.0000000000,104
-1,10,0,0.0000000000,0.0000000000,104
-1,11,0,0.0000000000,0.4214604948,85
-1,11,2,0.8429209896,1.2643814844,19
-1,12,0,0.0000000000,0.0000000000,104
-1,13,0,0.0000000000,0.0000000000,104
-1,14,0,0.0000000000,0.0000000000,104
-1,15,0,0.0000000000,0.7212337959,85
-1,15,2,1.4424675918,2.1637013877,19
-1,16,0,0.0000000000,0.0000000000,104
-1,17,0,0.0000000000,0.0000000000,104
-1,18,0,0.0000000000,0.0000000000,104
-1,19,0,0.0000000000,0.0000000000,104
-1,20,0,0.0000000000,0.0000000000,104
-1,21,0,0.0000000000,0.0000000000,104
-1,22,0,0.0000000000,0.0000000000,104
-1,23,0,0.0000000000,0.0000000000,104
-1,24,0,0.0000000000,0.0000000000,104
-1,25,0,0.0000000000,0.0000000000,104
-1,26,0,0.0000000000,0.0000000000,104
-1,27,0,0.0000000000,0.0000000000,104
-1,28,0,0.0000000000,0.0000000000,104
-1,29,0,0.0000000000,0.0000000000,104
-1,30,0,0.0000000000,0.0000000000,104
-1,31,0,0.0000000000,2.8134108306,85
-1,31,2,5.6268216612,8.4402324918,19
-1,32,0,0.0000000000,0.0000000000,104
-1,33,0,0.0000000000,0.0000000000,104
-1,34,0,0.0000000000,0.0000000000,104
-1,35,0,0.0000000000,0.0000000000,104
-1,36,0,0.0000000000,0.0000000000,104
-1,37,0,0.0000000000,0.5321578428,85
-1,37,2,1.0643156856,1.5964735284,19
-1,38,0,0.0000000000,0.0000000000,104
-1,39,0,0.0000000000,0.0000000000,104
-1,40,0,0.0000000000,0.0000000000,104
-1,41,0,0.0000000000,0.0000000000,104
-1,42,0,0.0000000000,0.0011421579,85
-1,42,2,0.0022843158,0.0034264737,19
-1,43,0,0.0000000000,0.0000000000,104
-1,44,0,0.0000000000,0.0000000000,104
-1,45,0,0.0000000000,0.0000000000,104
-1,46,0,0.0000000000,0.0000000000,104
-1,47,0,0.0000000000,0.0000000000,104
-1,48,0,0.0000000000,0.0000000000,104
-1,49,0,0.0000000000,0.0000000000,104
-1,50,0,0.0000000000,0.0000000000,104
-1,51,0,0.0000000000,0.0000000000,104
-1,52,0,0.0000000000,0.0000000000,104
-1,53,0,0.0000000000,0.0000000000,104
-1,54,0,0.0000000000,0.0000000000,104
-1,55,0,0.0000000000,0.0000000000,104
-1,56,0,0.0000000000,0.0000000000,104
-1,57,0,0.0000000000,0.0000000000,104
-1,58,0,0.0000000000,0.0000000000,104
-1,59,0,0.0000000000,0.0000000000,104
-1,60,0,0.0000000000,0.0000000000,104
-1,61,0,0.0000000000,0.0000000000,104
-1,62,0,0.0000000000,0.0000000000,104
-1,63,0,0.0000000000,0.0000000000,104
