layerId,nodeId,binId,sigmaInterval_lb,sigmaInterval_ub,sigmaFreq
-1,0,0,0.0000000000,0.0000000000,518
-1,1,0,0.0000000000,0.0000000000,518
-1,2,0,0.0000000000,0.0000000000,518
-1,3,0,0.0000000000,0.0000000000,518
-1,4,0,0.0000000000,0.8475147791,517
-1,4,22,18.6453251402,19.4928399193,1
-1,5,0,0.0000000000,0.0000000000,518
-1,6,0,0.0000000000,0.0000000000,518
-1,7,0,0.0000000000,0.0000000000,518
-1,8,0,0.0000000000,13.1506006371,495
-1,8,1,13.1506006371,26.3012012742,2
-1,8,2,26.3012012742,39.4518019113,1
-1,8,3,39.4518019113,52.6024025484,7
-1,8,4,52.6024025484,65.7530031855,6
-1,8,6,78.9036038226,92.0542044597,5
-1,8,7,92.0542044597,105.2048050968,1
-1,8,8,105.2048050968,118.3554057339,1
-1,9,0,0.0000000000,0.0000000000,518
-1,10,0,0.0000000000,0.0000000000,518
-1,11,0,0.0000000000,0.0000000000,518
-1,12,0,0.0000000000,0.0000000000,518
-1,13,0,0.0000000000,32.2465101143,210
-1,13,1,32.2465101143,64.4930202286,195
-1,13,2,64.4930202286,96.7395303429,64
-1,13,3,96.7395303429,128.9860404572,44
-1,13,4,128.9860404572,161.2325505715,5
-1,14,0,0.0000000000,0.0000000000,518
-1,15,0,0.0000000000,16.9411113197,482
-1,15,1,16.9411113197,33.8822226394,10
-1,15,2,33.8822226394,50.8233339591,5
-1,15,3,50.8233339591,67.7644452788,3
-1,15,4,67.7644452788,84.7055565985,11
-1,15,5,84.7055565985,101.6466679182,4
-1,15,6,101.6466679182,118.5877792379,3
