layerId,nodeId,binId,sigmaInterval_lb,sigmaInterval_ub,sigmaFreq
-1,0,0,0.0000000000,1.2615575187,11
-1,0,1,1.2615575187,2.5231150374,12
-1,0,2,2.5231150374,3.7846725561,2
-1,0,3,3.7846725561,5.0462300748,82
-1,1,0,0.0000000000,1.4411901646,84
-1,1,1,1.4411901646,2.8823803292,12
-1,1,2,2.8823803292,4.3235704938,6
-1,1,3,4.3235704938,5.7647606584,5
-1,2,0,0.0000000000,0.4143984856,28
-1,2,2,0.8287969712,1.2431954568,79
-1,3,0,0.0000000000,0.0000000000,107
-1,4,0,0.0000000000,0.0575970572,28
-1,4,2,0.1151941144,0.1727911716,79
-1,5,0,0.0000000000,0.0000000000,107
-1,6,0,0.0000000000,0.0000000000,107
-1,7,0,0.0000000000,0.0000000000,107
-1,8,0,0.0000000000,0.0000000000,107
-1,9,0,0.0000000000,0.0000000000,107
