layerId,nodeId,binId,sigmaInterval_lb,sigmaInterval_ub,sigmaFreq
-1,0,0,0.0000000000,0.0000000000,506
-1,1,0,0.0000000000,0.0000000000,506
-1,2,0,0.0000000000,0.0000000000,506
-1,3,0,0.0000000000,0.0000000000,506
-1,4,0,0.0000000000,0.0000000000,506
-1,5,0,0.0000000000,32.6849851479,77
-1,5,1,32.6849851479,65.3699702958,168
-1,5,2,65.3699702958,98.0549554437,183
-1,5,3,98.0549554437,130.7399405916,65
-1,5,4,130.7399405916,163.4249257395,10
-1,5,5,163.4249257395,196.1099108874,3
-1,6,0,0.0000000000,0.0000000000,506
-1,7,0,0.0000000000,0.0000000000,506
-1,8,0,0.0000000000,0.0000000000,506
-1,9,0,0.0000000000,0.0000000000,506
-1,10,0,0.0000000000,0.0000000000,506
-1,11,0,0.0000000000,0.0000000000,506
-1,12,0,0.0000000000,0.0000000000,506
-1,13,0,0.0000000000,0.0000000000,506
-1,14,0,0.0000000000,0.0000000000,506
-1,15,0,0.0000000000,0.0000000000,506
-1,16,0,0.0000000000,0.0000000000,506
-1,17,0,0.0000000000,0.0000000000,506
-1,18,0,0.0000000000,0.0000000000,506
-1,19,0,0.0000000000,0.0000000000,506
-1,20,0,0.0000000000,0.0000000000,506
-1,21,0,0.0000000000,0.0000000000,506
-1,22,0,0.0000000000,0.0000000000,506
-1,23,0,0.0000000000,0.0000000000,506
-1,24,0,0.0000000000,0.0000000000,506
-1,25,0,0.0000000000,0.0000000000,506
-1,26,0,0.0000000000,0.0000000000,506
-1,27,0,0.0000000000,0.0000000000,506
-1,28,0,0.0000000000,0.0000000000,506
-1,29,0,0.0000000000,0.0000000000,506
-1,30,0,0.0000000000,0.0000000000,506
-1,31,0,0.0000000000,0.6154665973,497
-1,31,4,2.4618663892,3.0773329865,1
-1,31,5,3.0773329865,3.6927995838,2
-1,31,6,3.6927995838,4.3082661811,1
-1,31,7,4.3082661811,4.9237327784,1
-1,31,8,4.9237327784,5.5391993757,2
-1,31,9,5.5391993757,6.1546659730,1
-1,31,10,6.1546659730,6.7701325703,1
-1,32,0,0.0000000000,0.0000000000,506
-1,33,0,0.0000000000,0.0000000000,506
-1,34,0,0.0000000000,0.0000000000,506
-1,35,0,0.0000000000,0.0000000000,506
-1,36,0,0.0000000000,0.0000000000,506
-1,37,0,0.0000000000,0.0000000000,506
-1,38,0,0.0000000000,0.0000000000,506
-1,39,0,0.0000000000,0.0000000000,506
-1,40,0,0.0000000000,0.0000000000,506
-1,41,0,0.0000000000,0.0000000000,506
-1,42,0,0.0000000000,0.0000000000,506
-1,43,0,0.0000000000,0.0000000000,506
-1,44,0,0.0000000000,0.0000000000,506
-1,45,0,0.0000000000,0.0000000000,506
-1,46,0,0.0000000000,0.0000000000,506
-1,47,0,0.0000000000,0.0000000000,506
-1,48,0,0.0000000000,0.0000000000,506
-1,49,0,0.0000000000,0.0000000000,506
-1,50,0,0.0000000000,0.0000000000,506
-1,51,0,0.0000000000,0.0000000000,506
-1,52,0,0.0000000000,0.0000000000,506
-1,53,0,0.0000000000,0.0000000000,506
-1,54,0,0.0000000000,0.0000000000,506
-1,55,0,0.0000000000,0.0000000000,506
-1,56,0,0.0000000000,0.0000000000,506
-1,57,0,0.0000000000,0.0000000000,506
-1,58,0,0.0000000000,0.0000000000,506
-1,59,0,0.0000000000,0.0000000000,506
-1,60,0,0.0000000000,0.0000000000,506
-1,61,0,0.0000000000,0.0000000000,506
-1,62,0,0.0000000000,0.0000000000,506
-1,63,0,0.0000000000,0.0000000000,506
