layerId,nodeId,binId,sigmaInterval_lb,sigmaInterval_ub,sigmaFreq
-1,0,0,0.0000000000,1.3454248661,495
-1,0,3,4.0362745983,5.3816994644,4
-1,0,4,5.3816994644,6.7271243305,1
-1,0,6,8.0725491966,9.4179740627,1
-1,0,7,9.4179740627,10.7633989288,1
-1,0,18,24.2176475898,25.5630724559,1
-1,1,0,0.0000000000,15.5261111987,121
-1,1,1,15.5261111987,31.0522223974,231
-1,1,2,31.0522223974,46.5783335961,80
-1,1,3,46.5783335961,62.1044447948,58
-1,1,4,62.1044447948,77.6305559935,9
-1,1,5,77.6305559935,93.1566671922,4
-1,2,0,0.0000000000,0.0000000000,503
-1,3,0,0.0000000000,0.0000000000,503
-1,4,0,0.0000000000,0.0000000000,503
-1,5,0,0.0000000000,0.0000000000,503
-1,6,0,0.0000000000,0.0000000000,503
-1,7,0,0.0000000000,0.0000000000,503
-1,8,0,0.0000000000,0.0000000000,503
-1,9,0,0.0000000000,0.0000000000,503
