layerId,nodeId,binId,sigmaInterval_lb,sigmaInterval_ub,sigmaFreq
-1,0,0,0.0000000000,0.0000000000,491
-1,1,0,0.0000000000,0.0000000000,491
-1,2,0,0.0000000000,0.0000000000,491
-1,3,0,0.0000000000,0.0000000000,491
-1,4,0,0.0000000000,0.0000000000,491
-1,5,0,0.0000000000,0.0000000000,491
-1,6,0,0.0000000000,0.1476608380,490
-1,6,22,3.2485384360,3.3961992740,1
-1,7,0,0.0000000000,0.0000000000,491
-1,8,0,0.0000000000,0.0000000000,491
-1,9,0,0.0000000000,0.0000000000,491
-1,10,0,0.0000000000,0.0000000000,491
-1,11,0,0.0000000000,0.0000000000,491
-1,12,0,0.0000000000,0.0000000000,491
-1,13,0,0.0000000000,0.0000000000,491
-1,14,0,0.0000000000,0.0000000000,491
-1,15,0,0.0000000000,0.0000000000,491
-1,16,0,0.0000000000,0.0000000000,491
-1,17,0,0.0000000000,0.0000000000,491
-1,18,0,0.0000000000,0.0000000000,491
-1,19,0,0.0000000000,0.0000000000,491
-1,20,0,0.0000000000,31.1662673473,101
-1,20,1,31.1662673473,62.3325346946,153
-1,20,2,62.3325346946,93.4988020419,134
-1,20,3,93.4988020419,124.6650693892,102
-1,20,4,124.6650693892,155.8313367365,1
-1,21,0,0.0000000000,0.0000000000,491
-1,22,0,0.0000000000,0.0000000000,491
-1,23,0,0.0000000000,0.0000000000,491
-1,24,0,0.0000000000,0.0000000000,491
-1,25,0,0.0000000000,0.0000000000,491
-1,26,0,0.0000000000,0.0000000000,491
-1,27,0,0.0000000000,0.0000000000,491
-1,28,0,0.0000000000,0.0000000000,491
-1,29,0,0.0000000000,0.0000000000,491
-1,30,0,0.0000000000,0.0000000000,491
-1,31,0,0.0000000000,0.0000000000,491
-1,32,0,0.0000000000,0.0000000000,491
-1,33,0,0.0000000000,0.0000000000,491
-1,34,0,0.0000000000,0.0000000000,491
-1,35,0,0.0000000000,0.0000000000,491
-1,36,0,0.0000000000,0.0000000000,491
-1,37,0,0.0000000000,0.0000000000,491
-1,38,0,0.0000000000,0.0000000000,491
-1,39,0,0.0000000000,0.0000000000,491
-1,40,0,0.0000000000,0.0000000000,491
-1,41,0,0.0000000000,0.0000000000,491
-1,42,0,0.0000000000,0.0000000000,491
-1,43,0,0.0000000000,0.0000000000,491
-1,44,0,0.0000000000,0.0910212350,490
-1,44,22,2.0024671700,2.0934884050,1
-1,45,0,0.0000000000,0.0000000000,491
-1,46,0,0.0000000000,0.0000000000,491
-1,47,0,0.0000000000,0.0000000000,491
-1,48,0,0.0000000000,0.0000000000,491
-1,49,0,0.0000000000,0.0000000000,491
-1,50,0,0.0000000000,0.0000000000,491
-1,51,0,0.0000000000,0.0000000000,491
-1,52,0,0.0000000000,0.0000000000,491
-1,53,0,0.0000000000,0.0000000000,491
-1,54,0,0.0000000000,0.0000000000,491
-1,55,0,0.0000000000,0.0000000000,491
-1,56,0,0.0000000000,0.0000000000,491
-1,57,0,0.0000000000,0.0000000000,491
-1,58,0,0.0000000000,0.0000000000,491
-1,59,0,0.0000000000,0.0000000000,491
-1,60,0,0.0000000000,0.0000000000,491
-1,61,0,0.0000000000,0.0000000000,491
-1,62,0,0.0000000000,0.2140852564,490
-1,62,22,4.7098756408,4.9239608972,1
-1,63,0,0.0000000000,0.0000000000,491
-1,64,0,0.0000000000,0.0000000000,491
-1,65,0,0.0000000000,0.0000000000,491
-1,66,0,0.0000000000,0.0000000000,491
-1,67,0,0.0000000000,0.0000000000,491
-1,68,0,0.0000000000,0.0000000000,491
-1,69,0,0.0000000000,0.0000000000,491
-1,70,0,0.0000000000,0.0000000000,491
-1,71,0,0.0000000000,0.0000000000,491
-1,72,0,0.0000000000,0.0000000000,491
-1,73,0,0.0000000000,0.0000000000,491
-1,74,0,0.0000000000,0.0000000000,491
-1,75,0,0.0000000000,0.0000000000,491
-1,76,0,0.0000000000,0.0000000000,491
-1,77,0,0.0000000000,0.0000000000,491
-1,78,0,0.0000000000,0.0000000000,491
-1,79,0,0.0000000000,0.0000000000,491
-1,80,0,0.0000000000,0.0000000000,491
-1,81,0,0.0000000000,0.0000000000,491
-1,82,0,0.0000000000,0.0000000000,491
-1,83,0,0.0000000000,0.0000000000,491
-1,84,0,0.0000000000,0.0000000000,491
-1,85,0,0.0000000000,0.0000000000,491
-1,86,0,0.0000000000,0.0000000000,491
-1,87,0,0.0000000000,0.4050350165,490
-1,87,22,8.9107703630,9.3158053795,1
-1,88,0,0.0000000000,0.0000000000,491
-1,89,0,0.0000000000,0.0000000000,491
-1,90,0,0.0000000000,0.0000000000,491
-1,91,0,0.0000000000,0.0000000000,491
-1,92,0,0.0000000000,0.0000000000,491
-1,93,0,0.0000000000,0.0000000000,491
-1,94,0,0.0000000000,2.0719473938,483
-1,94,1,2.0719473938,4.1438947876,1
-1,94,2,4.1438947876,6.2158421814,1
-1,94,3,6.2158421814,8.2877895752,2
-1,94,4,8.2877895752,10.3597369690,1
-1,94,8,16.5755791504,18.6475265442,1
-1,94,12,24.8633687256,26.9353161194,1
-1,94,14,29.0072635132,31.0792109070,1
-1,95,0,0.0000000000,0.0000000000,491
-1,96,0,0.0000000000,0.0000000000,491
-1,97,0,0.0000000000,0.0000000000,491
-1,98,0,0.0000000000,0.0000000000,491
-1,99,0,0.0000000000,0.0000000000,491
