layerId,nodeId,binId,sigmaInterval_lb,sigmaInterval_ub,sigmaFreq
-1,0,0,0.0000000000,0.0000000000,80
-1,1,0,0.0000000000,0.0000000000,80
-1,2,0,0.0000000000,0.0000000000,80
-1,3,0,0.0000000000,0.0000000000,80
-1,4,0,0.0000000000,0.0000000000,80
-1,5,0,0.0000000000,0.0000000000,80
-1,6,0,0.0000000000,0.0000000000,80
-1,7,0,0.0000000000,0.0000000000,80
-1,8,0,0.0000000000,0.0000000000,80
-1,9,0,0.0000000000,0.0000000000,80
-1,10,0,0.0000000000,0.0000000000,80
-1,11,0,0.0000000000,0.0000000000,80
-1,12,0,0.0000000000,0.0000000000,80
-1,13,0,0.0000000000,0.0643003465,47
-1,13,2,0.1286006930,0.1929010395,33
-1,14,0,0.3149477243,4.4810449124,39
-1,14,1,4.4810449124,8.6471421005,15
-1,14,2,8.6471421005,12.8132392886,24
-1,14,3,12.8132392886,16.9793364767,2
-1,15,0,0.0000000000,0.0000000000,80
