layerId,nodeId,binId,sigmaInterval_lb,sigmaInterval_ub,sigmaFreq
-1,0,0,0.0000000000,10.7565981812,49
-1,0,1,10.7565981812,21.5131963624,22
-1,0,2,21.5131963624,32.2697945436,7
-1,0,3,32.2697945436,43.0263927248,4
-1,0,4,43.0263927248,53.7829909060,1
-1,1,0,0.0000000000,0.0000000000,83
-1,2,0,0.0000000000,0.0000000000,83
-1,3,0,0.0000000000,0.0000000000,83
-1,4,0,0.0000000000,0.0000000000,83
-1,5,0,0.0000000000,0.0000000000,83
-1,6,0,0.0000000000,0.0000000000,83
-1,7,0,0.0000000000,0.0000000000,83
-1,8,0,0.0000000000,0.0000000000,83
-1,9,0,0.0000000000,0.0000000000,83
-1,10,0,0.0000000000,0.0000000000,83
-1,11,0,0.0000000000,0.0000000000,83
-1,12,0,0.0000000000,0.0000000000,83
-1,13,0,0.0000000000,0.0000000000,83
-1,14,0,0.0000000000,0.0000000000,83
-1,15,0,0.0000000000,0.0000000000,83
-1,16,0,0.0000000000,0.0000000000,83
-1,17,0,0.0000000000,0.0000000000,83
-1,18,0,0.0000000000,0.0000000000,83
-1,19,0,0.0000000000,0.0000000000,83
-1,20,0,0.0000000000,1.0965228831,65
-1,20,1,1.0965228831,2.1930457662,9
-1,20,2,2.1930457662,3.2895686493,5
-1,20,3,3.2895686493,4.3860915324,4
-1,21,0,0.0000000000,0.0000000000,83
-1,22,0,0.0000000000,0.0000000000,83
-1,23,0,0.0000000000,0.0000000000,83
-1,24,0,0.0000000000,0.0000000000,83
-1,25,0,0.0000000000,0.0000000000,83
-1,26,0,0.0000000000,0.0318330025,82
-1,26,9,0.2864970225,0.3183300250,1
-1,27,0,0.0000000000,0.0000000000,83
-1,28,0,0.0000000000,0.0000000000,83
-1,29,0,0.0000000000,0.0000000000,83
-1,30,0,0.0000000000,0.0000000000,83
-1,31,0,0.0000000000,0.9409495634,62
-1,31,1,0.9409495634,1.8818991268,11
-1,31,2,1.8818991268,2.8228486902,7
-1,31,3,2.8228486902,3.7637982536,2
-1,31,4,3.7637982536,4.7047478170,1
-1,32,0,0.0000000000,0.0000000000,83
-1,33,0,0.0000000000,15.9004702479,50
-1,33,1,15.9004702479,31.8009404958,25
-1,33,2,31.8009404958,47.7014107437,3
-1,33,3,47.7014107437,63.6018809916,4
-1,33,4,63.6018809916,79.5023512395,1
-1,34,0,0.0000000000,0.0000000000,83
-1,35,0,0.0000000000,0.0000000000,83
-1,36,0,0.0000000000,0.0000000000,83
