layerId,nodeId,binId,sigmaInterval_lb,sigmaInterval_ub,sigmaFreq
-1,0,0,31.0208225250,78.7091181523,10
-1,0,1,78.7091181523,126.3974137796,8
-1,0,2,126.3974137796,174.0857094069,3
-1,0,3,174.0857094069,221.7740050342,2
-1,1,0,0.0000000000,0.0000000000,23
-1,2,0,0.0000000000,0.0000000000,23
-1,3,0,0.0000000000,0.0000000000,23
-1,4,0,0.0000000000,0.0000000000,23
-1,5,0,0.2194854617,15.0987826547,13
-1,5,1,15.0987826547,29.9780798477,5
-1,5,2,29.9780798477,44.8573770407,3
-1,5,3,44.8573770407,59.7366742337,1
-1,5,4,59.7366742337,74.6159714267,1
-1,6,0,0.0000000000,0.0000000000,23
-1,7,0,0.0000000000,0.0000000000,23
-1,8,0,0.0000000000,0.0000000000,23
