layerId,nodeId,binId,sigmaInterval_lb,sigmaInterval_ub,sigmaFreq
-1,0,0,40.8103179932,57.8064184250,6
-1,0,1,57.8064184250,74.8025188568,2
-1,0,2,74.8025188568,91.7986192886,2
-1,0,3,91.7986192886,108.7947197204,1
-1,1,0,0.0000000000,0.0000000000,11
-1,2,0,0.0000000000,0.0000000000,11
-1,3,0,0.0000000000,0.0000000000,11
-1,4,0,0.0000000000,0.0000000000,11
-1,5,0,0.0000000000,0.0000000000,11
-1,6,0,0.0000000000,0.0000000000,11
-1,7,0,0.0000000000,0.0000000000,11
-1,8,0,0.0000000000,0.0000000000,11
-1,9,0,0.0000000000,0.0000000000,11
-1,10,0,0.0000000000,0.0000000000,11
-1,11,0,0.0000000000,0.0000000000,11
-1,12,0,0.0000000000,0.0000000000,11
-1,13,0,0.0000000000,0.0000000000,11
-1,14,0,0.0000000000,0.0000000000,11
-1,15,0,0.0000000000,0.0000000000,11
-1,16,0,0.0000000000,0.0000000000,11
-1,17,0,0.0000000000,0.0000000000,11
-1,18,0,0.0000000000,0.0000000000,11
-1,19,0,0.0000000000,0.0000000000,11
-1,20,0,0.0000000000,2.7522079395,10
-1,20,3,8.2566238185,11.0088317580,1
-1,21,0,0.0000000000,0.0000000000,11
-1,22,0,0.0000000000,0.0000000000,11
-1,23,0,0.0000000000,0.0000000000,11
-1,24,0,0.0000000000,0.0000000000,11
-1,25,0,0.0000000000,0.0000000000,11
-1,26,0,0.0000000000,0.0000000000,11
-1,27,0,0.0000000000,0.0000000000,11
-1,28,0,0.0000000000,0.0000000000,11
-1,29,0,0.0000000000,0.0000000000,11
-1,30,0,0.0000000000,0.0000000000,11
-1,31,0,0.0000000000,0.0000000000,11
-1,32,0,0.0000000000,0.0000000000,11
-1,33,0,52.1400680542,82.1074460594,5
-1,33,1,82.1074460594,112.0748240646,4
-1,33,2,112.0748240646,142.0422020698,1
-1,33,3,142.0422020698,172.0095800750,1
-1,34,0,0.0000000000,0.0000000000,11
-1,35,0,0.0000000000,0.0000000000,11
-1,36,0,0.0000000000,0.0000000000,11
-1,37,0,9.1502761841,25.7394908002,5
-1,37,1,25.7394908002,42.3287054163,2
-1,37,2,42.3287054163,58.9179200324,2
-1,37,3,58.9179200324,75.5071346485,2
-1,38,0,0.0000000000,0.0000000000,11
-1,39,0,0.0000000000,0.0000000000,11
-1,40,0,0.0000000000,0.0000000000,11
-1,41,0,0.0000000000,0.0000000000,11
