layerId,nodeId,binId,sigmaInterval_lb,sigmaInterval_ub,sigmaFreq
-1,0,0,0.0000000000,0.0000000000,85
-1,1,0,0.0000000000,0.0000000000,85
-1,2,0,0.0000000000,1.2489661987,62
-1,2,1,1.2489661987,2.4979323974,14
-1,2,2,2.4979323974,3.7468985961,6
-1,2,3,3.7468985961,4.9958647948,2
-1,2,4,4.9958647948,6.2448309935,1
-1,3,0,0.0000000000,0.0000000000,85
-1,4,0,0.0000000000,0.0000000000,85
-1,5,0,0.0000000000,0.0000000000,85
-1,6,0,0.0000000000,0.0000000000,85
-1,7,0,0.0000000000,0.0000000000,85
-1,8,0,0.0000000000,8.6967427068,55
-1,8,1,8.6967427068,17.3934854136,21
-1,8,2,17.3934854136,26.0902281204,4
-1,8,3,26.0902281204,34.7869708272,3
-1,8,4,34.7869708272,43.4837135340,2
-1,9,0,0.0000000000,0.0000000000,85
-1,10,0,0.0000000000,0.0000000000,85
-1,11,0,0.0000000000,0.0000000000,85
-1,12,0,0.0000000000,0.0000000000,85
-1,13,0,0.0000000000,0.0000000000,85
-1,14,0,0.0000000000,13.9938641317,57
-1,14,1,13.9938641317,27.9877282634,19
-1,14,2,27.9877282634,41.9815923951,4
-1,14,3,41.9815923951,55.9754565268,3
-1,14,4,55.9754565268,69.9693206585,2
-1,15,0,0.0000000000,0.0000000000,85
-1,16,0,0.0000000000,0.0000000000,85
-1,17,0,0.0000000000,0.0000000000,85
-1,18,0,0.0000000000,0.0000000000,85
-1,19,0,0.0000000000,0.0000000000,85
-1,20,0,0.0000000000,0.0000000000,85
-1,21,0,0.0000000000,0.0000000000,85
-1,22,0,0.0000000000,0.0000000000,85
-1,23,0,0.0000000000,0.0000000000,85
-1,24,0,0.0000000000,0.0000000000,85
-1,25,0,0.0000000000,0.0000000000,85
-1,26,0,0.0000000000,0.0000000000,85
-1,27,0,0.0000000000,5.4552410490,17
-1,27,1,5.4552410490,10.9104820980,43
-1,27,2,10.9104820980,16.3657231470,17
-1,27,3,16.3657231470,21.8209641960,5
-1,27,4,21.8209641960,27.2762052450,2
-1,27,5,27.2762052450,32.7314462940,1
-1,28,0,0.0000000000,0.0000000000,85
-1,29,0,0.0000000000,0.0000000000,85
-1,30,0,0.0000000000,13.8639353078,44
-1,30,1,13.8639353078,27.7278706156,27
-1,30,2,27.7278706156,41.5918059234,9
-1,30,3,41.5918059234,55.4557412312,2
-1,30,4,55.4557412312,69.3196765390,3
-1,31,0,0.0000000000,12.7003788371,60
-1,31,1,12.7003788371,25.4007576742,17
-1,31,2,25.4007576742,38.1011365113,3
-1,31,3,38.1011365113,50.8015153484,3
-1,31,4,50.8015153484,63.5018941855,2
-1,32,0,0.0000000000,0.0000000000,85
-1,33,0,0.0000000000,0.0000000000,85
-1,34,0,0.0000000000,0.0000000000,85
-1,35,0,0.0000000000,0.0000000000,85
-1,36,0,0.0000000000,0.0000000000,85
-1,37,0,0.0000000000,0.0000000000,85
-1,38,0,0.0000000000,0.0000000000,85
-1,39,0,2.9441888332,13.0568660631,25
-1,39,1,13.0568660631,23.1695432930,44
-1,39,2,23.1695432930,33.2822205229,9
-1,39,3,33.2822205229,43.3948977528,3
-1,39,4,43.3948977528,53.5075749827,3
-1,39,5,53.5075749827,63.6202522126,1
-1,40,0,0.0000000000,0.0000000000,85
-1,41,0,0.0000000000,0.0000000000,85
-1,42,0,0.0000000000,7.0949306997,32
-1,42,1,7.0949306997,14.1898613994,38
-1,42,2,14.1898613994,21.2847920991,8
-1,42,3,21.2847920991,28.3797227988,3
-1,42,4,28.3797227988,35.4746534985,4
-1,43,0,0.0000000000,0.0000000000,85
-1,44,0,0.0000000000,14.4133066751,50
-1,44,1,14.4133066751,28.8266133502,26
-1,44,2,28.8266133502,43.2399200253,4
-1,44,3,43.2399200253,57.6532267004,3
-1,44,4,57.6532267004,72.0665333755,2
-1,45,0,0.0000000000,0.0000000000,85
-1,46,0,0.0000000000,0.0000000000,85
-1,47,0,0.0000000000,0.0000000000,85
-1,48,0,0.0000000000,0.0000000000,85
-1,49,0,0.0000000000,0.0000000000,85
