inputId,Score
0,5.1059
1,5.8782
2,5.8782
3,1.6374
4,5.8782
5,8.4042
6,8.8137
7,6.4169
8,1.8104
9,5.9354
10,2.3491
11,6.6371
12,2.5328
13,6.6371
14,36.1811
15,4.3364
16,2.5328
17,1.6374
18,5.8782
19,6.6371
20,1.8104
21,5.8782
22,9.3877
23,1.8104
24,5.8782
25,3.2445
26,9.7817
27,4.8750
28,1.6374
29,5.8782
30,10.4491
31,5.8782
32,2.5328
33,8.4042
34,6.6371
35,5.8782
36,2.3491
37,8.8137
38,8.8137
39,8.8137
40,2.5328
41,2.3491
42,4.8750
43,3.3888
44,6.6371
45,4.3942
46,4.1292
47,1.8104
48,6.6371
49,6.1954
50,4.1292
51,8.4042
52,1.6374
53,4.8750
54,8.4042
55,1.8104
56,2.5328
57,5.8782
58,5.8806
59,2.3491
60,4.3364
61,1.8104
62,1.6374
63,1.6374
64,1.6374
65,4.8750
66,4.3364
67,2.5328
68,6.2922
69,1.6374
70,6.6371
71,41.0584
72,6.4169
73,1.6374
74,1.6374
75,6.6371
76,2.3491
77,5.8806
78,6.6371
79,1.8104
80,2.5328
81,1.6374
82,4.8750
83,2.3491
84,1.8104
85,6.6371
86,4.8750
87,6.0224
88,2.5328
89,6.6877
90,1.6374
91,6.6371
92,2.3491
93,5.8782
94,6.6371
95,1.8104
96,5.8782
97,1.6374
98,4.8750
99,2.5328
100,8.8137
101,8.8137
102,6.0224
103,9.1630
104,1.6374
105,6.6371
106,3.5618
107,1.8104
108,1.8104
109,8.8137
110,2.5328
111,3.3888
112,3.2445
113,4.5729
114,1.8104
115,5.8806
116,8.9062
117,9.1630
118,4.8750
119,5.8782
120,8.4042
121,6.6371
122,8.4042
123,5.8782
124,5.8782
125,8.8137
126,3.3888
127,3.3888
128,4.7459
129,1.6374
130,4.8750
131,8.4042
132,7.5325
133,3.3888
134,2.3491
135,1.6374
136,5.8586
137,7.3123
138,6.4169
139,5.5196
140,2.7059
141,9.1630
142,1.6374
143,40.3023
144,1.6374
145,2.3491
146,2.5328
147,1.8104
148,2.3491
149,6.4169
150,8.4042
151,7.0647
152,9.1630
153,1.8104
154,5.8782
155,2.3491
156,9.3877
157,6.6371
158,6.6371
159,2.7059
160,8.4042
161,9.3877
162,1.8104
163,2.7059
164,5.8782
165,5.8782
166,1.6374
167,8.4042
168,2.5328
169,8.4042
170,2.5328
171,5.8782
172,4.8750
173,5.8782
174,4.7459
175,2.7059
176,1.8104
177,9.3995
178,2.7059
179,9.3877
180,1.8104
181,1.6374
182,6.6371
183,8.4042
184,1.6374
185,1.8104
186,8.4042
187,5.2846
188,1.8104
189,4.8750
190,5.8782
191,2.7059
192,2.7059
193,4.8750
194,2.5328
195,1.6374
196,9.3877
197,8.8137
198,3.3888
199,36.1811
200,2.3491
201,2.7059
202,1.6374
203,8.8137
204,1.8104
205,2.3491
206,3.3888
207,4.1633
208,2.5328
209,5.8782
210,4.7459
211,5.8782
212,1.6374
213,6.8628
214,1.8104
215,1.8104
216,8.1682
217,9.1630
218,10.4491
219,4.3942
220,4.8750
221,5.8782
222,6.8860
223,6.6371
224,1.6374
225,9.1630
226,2.3491
227,4.3942
228,5.3967
229,9.1630
230,2.5328
231,6.6371
232,2.5328
233,4.8750
234,2.3491
235,4.1633
236,1.6374
237,4.7459
238,36.1811
239,5.5196
240,2.3491
241,6.4169
242,1.8104
243,5.8782
244,5.8782
245,4.3942
246,2.5328
247,1.6374
248,1.6374
249,41.0584
250,2.5328
251,5.8782
252,5.8782
253,6.6371
254,2.7059
255,6.4169
256,8.8137
257,5.3199
258,8.8137
259,5.8782
260,6.6371
261,5.8782
262,9.3877
263,2.3491
264,5.8782
265,9.1630
266,6.6371
267,6.8271
268,2.3491
269,2.7059
270,9.3877
271,6.0224
272,6.6371
273,1.8104
274,5.3967
275,8.9062
276,2.5328
277,4.8750
278,5.8586
279,8.4042
280,6.0224
281,6.6371
282,8.4042
283,4.7459
284,5.8782
285,6.4169
286,3.3888
287,5.8806
288,5.8782
289,5.8782
290,9.1630
291,8.8137
292,12.4472
293,6.7340
294,6.7737
295,7.3123
296,4.3364
297,1.8104
298,8.4042
299,4.5729
300,9.3877
301,1.6374
302,4.3364
303,5.1059
304,2.3491
305,6.6371
306,1.6374
307,1.8104
308,4.3364
309,9.3877
310,4.7459
311,5.3967
312,8.0114
313,1.6374
