inputId,Score
0,3.0610
1,3.2984
2,36.8162
3,3.3035
4,3.2984
5,36.8162
6,36.8162
7,3.2984
8,3.0559
9,3.2984
10,3.8222
11,3.2984
12,3.0610
13,3.2984
14,103.6163
15,3.2984
16,3.3035
17,3.8222
18,3.2984
19,3.2984
20,3.0559
21,3.2984
22,36.9796
23,3.0559
24,36.8162
25,3.0559
26,36.9796
27,3.9879
28,3.3035
29,36.8162
30,36.9796
31,3.2984
32,3.0610
33,36.8162
34,3.2984
35,3.2984
36,4.4687
37,36.9819
38,36.9819
39,36.9819
40,3.3035
41,4.4687
42,4.4687
43,3.0610
44,3.2984
45,3.0610
46,3.9500
47,3.0559
48,3.2984
49,36.9796
50,6.6735
51,36.8162
52,3.9500
53,4.4687
54,36.9819
55,3.0559
56,3.0610
57,36.8162
58,3.0610
59,4.4687
60,4.4687
61,3.0559
62,3.3035
63,3.8222
64,3.9500
65,3.9879
66,3.0559
67,3.3035
68,3.2984
69,3.9500
70,3.2984
71,40.9974
72,3.0559
73,3.8222
74,3.8222
75,3.0559
76,4.4687
77,3.0610
78,3.0559
79,3.0559
80,3.3035
81,3.3035
82,6.0502
83,3.8222
84,3.0559
85,3.2984
86,4.4687
87,3.9500
88,3.3035
89,3.2984
90,3.8222
91,3.2984
92,4.4687
93,3.2984
94,36.8162
95,3.5821
96,36.8162
97,3.3035
98,4.4687
99,5.6048
100,36.9819
101,36.8162
102,3.7842
103,3.2984
104,3.9879
105,3.2984
106,3.0559
107,3.0559
108,3.0559
109,36.9819
110,3.3035
111,3.0610
112,3.0559
113,6.0502
114,3.0559
115,3.0610
116,36.9796
117,36.8162
118,4.4687
119,3.2984
120,36.9819
121,3.0559
122,36.8162
123,3.2984
124,3.2984
125,36.8162
126,3.3035
127,3.3035
128,36.8162
129,3.9500
130,3.9879
131,36.8162
132,3.0559
133,3.3035
134,3.8222
135,4.9815
136,4.4687
137,3.0559
138,3.2984
139,4.7159
140,3.0559
141,36.8162
142,6.0502
143,40.9974
144,3.3035
145,4.4687
146,3.8222
147,3.0559
148,3.8222
149,3.2984
150,36.8162
151,6.6735
152,36.8162
153,3.0559
154,3.0559
155,3.9879
156,36.9796
157,3.2984
158,3.2984
159,3.0559
160,36.8162
161,36.9796
162,3.0559
163,3.0559
164,3.2984
165,3.2984
166,5.4391
167,36.8162
168,3.3035
169,3.2984
170,3.3035
171,3.2984
172,4.4687
173,3.2984
174,3.2984
175,3.0559
176,3.0559
177,9.5552
178,3.0559
179,36.9796
180,3.0559
181,3.8222
182,3.0559
183,36.8162
184,3.3035
185,3.0559
186,36.9819
187,5.5002
188,3.0559
189,3.9500
190,3.2984
191,3.0559
192,3.0559
193,4.4687
194,3.3035
195,3.3035
196,36.9796
197,36.9819
198,3.0610
199,103.6163
200,4.4687
201,3.0559
202,3.3035
203,36.9819
204,3.0559
205,3.8222
206,3.0610
207,3.8222
208,3.9500
209,3.2984
210,3.2984
211,3.2984
212,3.9879
213,4.9741
214,3.0559
215,3.0559
216,3.0559
217,36.8162
218,40.9974
219,3.0610
220,6.0502
221,3.0559
222,3.0610
223,3.2984
224,3.3035
225,36.8162
226,3.9879
227,3.0610
228,3.2984
229,36.8162
230,3.0610
231,36.8162
232,3.8222
233,3.9879
234,4.4687
235,4.9815
236,3.9879
237,36.8162
238,103.6163
239,4.7159
240,3.9879
241,3.2984
242,3.0559
243,3.2984
244,36.8162
245,3.0610
246,7.7051
247,3.3035
248,3.8222
249,41.4782
250,3.8222
251,3.2984
252,3.2984
253,3.2984
254,3.0559
255,3.2984
256,36.9819
257,5.5002
258,36.9819
259,36.8162
260,3.0559
261,3.2984
262,36.9796
263,4.4687
264,3.2984
265,36.8162
266,3.2984
267,3.2984
268,3.4618
269,3.0559
270,36.9796
271,7.7051
272,3.2984
273,3.0559
274,3.2984
275,36.9796
276,3.3035
277,4.4687
278,4.4687
279,36.8162
280,3.9500
281,3.0559
282,36.8162
283,3.2984
284,3.2984
285,3.0559
286,3.0610
287,3.0610
288,3.2984
289,3.2984
290,36.8162
291,36.8162
292,38.0111
293,9.0365
294,3.0559
295,3.5821
296,3.0559
297,3.0559
298,36.8162
299,3.9500
300,36.9796
301,3.0610
302,3.2984
303,3.0559
304,4.4687
305,3.0559
306,3.9500
307,3.0559
308,3.0559
309,36.9796
310,3.2960
311,3.2984
312,4.7159
313,3.8222
314,3.0559
315,4.7159
316,3.9879
317,3.9879
318,3.2984
319,4.7159
320,3.2984
321,36.8162
322,3.0559
323,3.8222
324,36.8162
325,3.2984
326,3.2984
327,36.9796
328,4.4687
329,36.8162
330,4.4687
331,36.9796
332,38.0111
333,3.0559
334,3.2984
335,3.9500
336,3.2984
337,3.8222
338,3.0610
339,36.8162
340,36.8162
341,36.8162
342,4.9815
343,3.9879
344,4.4687
345,3.0559
346,3.0559
347,3.2984
348,3.2984
349,3.2984
350,40.9974
351,5.5002
352,3.5797
353,3.2984
354,4.4687
355,3.7842
356,3.2984
357,3.0610
358,3.2984
359,3.2984
360,3.9879
361,36.9819
362,3.2960
363,3.9879
364,3.2984
365,36.8162
366,36.9796
367,3.9500
368,3.0559
369,3.0559
370,3.0610
371,3.2984
372,36.9796
373,3.2984
374,3.0559
375,3.0559
376,4.4687
377,3.2984
378,3.9500
379,7.7051
380,7.7051
381,4.4687
382,3.0559
383,3.3035
384,4.4687
385,36.9819
386,3.3035
387,4.4687
388,36.8162
389,36.9796
390,36.8162
391,6.6735
392,4.4687
393,36.9819
394,3.3035
395,4.7159
396,36.8162
397,3.9879
398,3.9500
399,3.0559
400,3.3035
401,3.0559
402,3.9879
403,3.0559
404,3.0559
405,3.8222
406,36.9819
407,3.2984
408,36.9819
409,3.0559
410,3.8222
411,3.2984
412,3.0559
413,3.2984
414,3.9879
415,4.4687
416,3.2984
417,36.8162
418,36.9796
419,3.8222
420,36.9796
421,3.2984
422,3.2984
423,3.0559
424,4.4687
425,3.2984
426,3.8222
427,3.2984
428,3.0559
429,36.8162
430,3.2984
431,3.2984
432,3.0610
433,3.8222
434,3.0559
435,3.9879
436,4.4687
437,3.2960
438,3.0559
439,3.0559
440,3.2984
441,4.4687
442,3.8222
443,36.9819
444,3.0610
445,3.0559
446,3.2984
447,4.9815
448,4.4687
449,4.9815
450,3.8222
451,3.5821
452,3.8222
453,36.8162
454,3.0610
455,3.2984
456,36.8162
457,3.4618
458,36.9796
459,3.2984
460,3.2984
461,3.0559
462,3.3035
463,3.3035
464,3.2984
465,3.0559
466,3.8222
467,6.0502
468,3.2984
469,4.7159
470,3.2984
471,3.3035
472,3.3035
473,3.2984
474,3.0559
475,4.4687
476,3.0610
477,3.4618
478,103.6163
479,3.0559
480,3.2984
481,3.0559
482,3.0559
483,3.2984
484,3.0559
485,3.3035
486,3.9879
487,3.0559
488,3.7842
489,3.0559
490,3.2984
491,3.2984
492,3.9879
493,3.9500
494,3.0610
495,3.2984
496,3.2984
497,3.9500
498,3.0559
499,36.9796
500,3.0559
501,3.2984
502,6.0502
503,3.0559
504,40.9974
505,3.3035
506,3.0559
507,3.2984
508,3.2984
509,36.9796
510,3.0559
511,6.0502
512,3.0559
513,36.8162
514,3.2984
515,3.2984
516,3.2984
517,3.9500
518,36.8162
519,3.2984
520,3.2984
521,3.0610
522,3.8222
523,3.9500
524,3.0559
525,3.8222
526,3.0610
527,3.2984
528,3.3035
529,3.3035
530,3.2984
531,3.0559
532,6.6735
533,3.9879
534,3.2984
535,3.0559
536,3.2984
537,36.9796
538,3.2984
539,3.2984
540,3.0559
541,3.0610
542,36.8162
543,36.9796
544,3.0559
545,4.4687
546,3.4618
547,3.8222
548,3.9879
549,3.2984
550,3.0559
551,3.8222
552,3.0610
553,3.0610
554,3.0559
555,3.8222
556,3.2984
557,36.8162
558,3.2984
559,36.8162
560,3.2984
561,3.4618
562,36.8162
563,3.0610
564,3.2984
565,3.0559
566,3.0559
567,3.9500
568,3.0610
569,36.8162
570,3.2984
571,3.2984
572,4.4687
573,3.2984
574,3.9879
575,3.2984
576,3.3035
577,3.0610
578,3.0559
579,3.0559
580,3.0559
581,5.4391
582,3.3035
583,3.0559
584,3.2984
585,3.2984
586,3.0559
587,3.2984
588,3.3035
589,3.2984
590,36.9819
591,3.5821
592,3.9879
593,36.8162
594,70.5982
595,3.0559
596,3.2984
597,36.8162
598,3.2984
599,3.0610
600,4.4687
601,5.5002
602,3.0559
603,3.2984
604,3.0559
605,3.0559
606,36.8162
607,36.9819
608,3.2984
609,3.0559
610,4.4687
611,36.9796
612,3.0559
613,36.9819
614,36.8162
615,3.8222
616,3.0559
617,3.0559
618,4.4687
619,36.9819
620,3.2984
621,3.0559
622,3.2984
623,3.0559
624,3.2984
625,36.8162
626,3.2984
627,3.2984
628,36.9819
629,3.0559
630,3.0559
631,3.2984
632,3.0610
633,3.9879
634,3.2984
635,40.9974
636,3.0559
637,3.8222
638,3.2984
639,3.8222
640,6.0502
641,36.8162
642,4.4687
643,36.9796
644,3.2984
645,3.9500
646,3.2984
647,3.2984
648,3.2984
649,3.3035
650,3.9879
651,36.8162
652,3.0559
653,4.4687
654,3.9879
655,3.2984
656,3.0559
657,36.8162
658,4.4687
659,3.2984
660,3.2984
661,3.4618
662,3.9879
663,3.3035
664,3.9879
665,3.8222
666,36.8162
667,3.0559
668,40.9974
669,3.0559
670,3.4618
671,3.8222
672,3.3035
673,3.2984
674,3.2984
675,3.2984
676,3.7842
677,3.8222
678,3.9879
679,4.7159
680,3.2984
681,3.2984
682,3.0610
683,3.0559
684,3.8222
685,3.2984
686,3.2984
687,3.2984
688,3.2984
689,3.0610
690,36.8162
691,3.8222
692,5.5002
693,3.2984
694,3.0559
695,3.0559
696,3.2984
697,7.7051
698,3.2984
699,3.2984
700,36.9796
701,3.2984
702,3.0559
703,3.0610
704,3.0559
705,3.3035
706,3.9879
707,3.2984
708,3.2984
709,4.4687
710,3.3035
711,3.0559
712,3.3035
713,36.9796
714,3.8222
715,3.3035
716,3.3035
717,3.7842
718,6.0502
719,40.9974
720,4.4687
721,3.2984
722,4.4687
723,3.9500
724,3.2984
725,3.0610
726,41.4782
727,3.0610
728,3.9879
729,3.0559
730,3.0559
731,3.0559
732,3.9879
733,3.0559
734,36.8162
735,3.2984
736,3.9500
737,36.8162
738,36.8162
739,3.2984
740,3.4692
741,36.8162
742,3.0559
743,3.3035
744,3.9500
745,3.3035
746,3.0559
747,3.0559
748,3.0559
749,3.0559
750,41.4782
751,36.8162
752,3.0559
753,3.2984
754,3.2984
755,3.0559
756,4.4687
757,3.0610
758,3.0559
759,3.3035
760,3.0559
761,3.0559
762,3.0559
763,36.9819
764,3.8222
765,3.2984
766,3.2984
767,3.0559
768,3.9879
769,3.2984
770,3.2984
771,3.2984
772,3.2984
773,3.0559
774,36.9796
775,3.3035
776,3.3035
777,3.0559
778,36.9796
779,3.3035
780,3.2984
781,3.9879
782,3.9500
783,3.3035
784,3.0559
785,3.0559
786,4.4687
787,3.0559
788,3.3035
789,3.0559
790,36.9796
791,3.0610
792,3.3035
793,3.2984
794,36.8162
795,3.0559
796,4.4687
797,3.2984
798,3.2984
799,3.2984
800,3.3035
801,3.3035
802,3.2984
803,3.2984
804,3.8222
805,3.0559
806,36.8162
807,3.0559
808,3.3035
809,36.9819
810,3.2984
811,3.2984
812,3.2984
813,36.9819
814,3.0559
815,3.8222
816,3.3035
817,3.2984
818,36.9796
819,3.0559
820,3.3035
821,3.2984
822,36.8162
823,3.0559
824,3.0559
825,36.9819
826,4.9815
827,3.2984
828,36.8162
829,5.6048
830,3.2984
831,3.2984
832,3.3035
833,3.9879
834,36.8162
835,36.9819
836,3.2984
837,3.8222
838,3.0559
839,3.0559
840,3.0559
841,5.4391
842,3.9879
843,38.0111
844,3.0559
845,3.2984
846,3.2984
847,103.6163
848,103.6163
849,4.4687
850,36.8162
851,3.0559
852,3.0559
853,3.3035
854,3.4618
855,3.2984
856,3.9879
857,3.2984
858,3.4618
859,4.4687
860,3.2984
861,3.0559
862,3.0559
863,3.8222
864,3.5821
865,3.2984
866,3.2984
867,3.3035
868,3.2984
869,36.8162
870,3.2984
871,36.9796
872,3.9879
873,36.9796
874,3.4692
875,3.3035
876,3.0559
877,4.4687
878,3.2984
879,3.0559
880,3.2984
881,36.8162
882,3.0559
883,36.8162
884,3.9500
885,36.9819
886,36.8162
887,3.2984
888,36.9796
889,3.9879
890,3.8222
891,3.3035
892,3.2984
893,3.2984
894,3.0559
895,7.7051
896,3.3035
897,4.4687
898,3.9879
899,3.0559
900,3.0559
901,3.0610
902,3.2984
903,3.2984
904,3.0559
905,3.2984
906,7.7051
907,36.9796
908,3.3035
909,3.0559
910,3.2984
911,3.0559
912,4.9741
913,36.9796
914,3.2960
915,3.2984
916,3.9879
917,3.0559
918,3.3035
919,36.9819
920,3.2984
921,6.0502
922,3.2984
923,4.4687
924,3.0559
925,3.0610
926,3.9879
927,3.0559
928,3.0559
929,3.2984
930,4.9815
931,36.8162
932,3.2984
933,9.0365
934,4.9815
935,36.8162
936,36.8162
937,3.9879
938,36.9796
939,3.3035
940,3.0559
941,3.2984
942,3.0559
943,3.0559
944,36.9819
945,3.8222
946,3.0559
947,3.3035
948,3.0610
949,3.2984
950,3.0559
951,3.2984
952,3.2984
953,36.9796
954,3.2960
955,3.9500
956,36.9796
957,3.0559
958,3.3035
959,7.7051
960,3.0559
961,3.0559
962,3.2984
963,3.2984
964,3.0559
965,3.2984
966,3.0559
967,3.0610
968,38.0111
969,4.4687
970,3.4618
971,4.7159
972,3.4618
973,3.0559
974,36.9796
975,4.4687
976,36.9796
977,3.2984
978,4.4687
979,3.8222
980,36.8162
981,36.8162
982,3.2984
983,3.9879
984,3.3035
985,3.0559
986,3.3035
987,3.2984
988,3.2984
989,5.5002
990,3.2984
991,36.8162
992,36.8162
993,41.4782
994,3.2984
995,3.8222
996,3.4618
997,3.3035
998,3.9879
999,3.2984
1000,3.0559
1001,36.8162
1002,3.0559
1003,36.8162
1004,36.8162
1005,4.4687
1006,3.0559
1007,3.2984
1008,3.0559
1009,3.2984
1010,3.3035
1011,3.0559
1012,3.0559
1013,36.8162
1014,3.0559
1015,3.0559
1016,3.2984
1017,3.0559
1018,36.9819
1019,36.8162
1020,3.2984
1021,3.0559
1022,3.3035
1023,3.9500
1024,3.9879
1025,3.3035
1026,3.0559
1027,3.9879
1028,38.0111
1029,3.9879
1030,3.3035
1031,3.0559
1032,3.2984
1033,36.8162
1034,4.9815
1035,5.5002
1036,3.7842
1037,38.0111
1038,4.9815
1039,3.2984
1040,3.0559
1041,3.3035
1042,3.2984
1043,38.0111
1044,3.9500
1045,3.8222
1046,3.3035
1047,3.2960
1048,4.4687
1049,3.3035
1050,3.3035
1051,3.0610
1052,3.2984
1053,3.0610
1054,3.3035
1055,3.0559
1056,4.4687
1057,3.2984
1058,3.3035
1059,3.2984
1060,3.0559
1061,3.9879
1062,3.9500
1063,5.5002
1064,3.3035
1065,3.0559
1066,3.2984
1067,36.8162
1068,3.2984
1069,3.0610
1070,3.0559
1071,3.0559
1072,3.3035
1073,3.0610
1074,3.8222
1075,36.8162
1076,3.0610
1077,3.2984
1078,3.0559
1079,36.8162
1080,3.0610
1081,3.0610
1082,3.2960
1083,103.6163
1084,36.9819
1085,5.5002
1086,3.2984
