inputId,Score
0,111.2727
1,8.7743
2,5.6570
3,49.9112
4,5.9257
5,9.5067
6,5.6570
7,8.5999
8,11.6429
9,17.9406
10,42.0935
11,8.5055
12,79.0864
13,5.6570
14,19.1420
15,9.2930
16,79.0864
17,18.5858
18,5.6570
19,13.0350
20,42.0935
21,5.9257
22,5.6570
23,7.9416
24,5.6570
25,47.0049
26,6.8325
27,11.4833
28,46.4269
29,5.6570
30,13.0132
31,10.4686
32,79.0864
33,5.6570
34,9.9498
35,5.6570
36,12.5129
37,6.8325
38,11.1284
39,5.6570
40,50.1989
41,12.9184
42,7.9590
43,113.3522
44,8.7743
45,142.7627
46,77.7250
47,12.2252
48,5.9257
49,48.4268
50,105.9976
51,5.6570
52,76.5855
53,8.5999
54,6.8325
55,8.9915
56,52.5015
57,5.6570
58,79.7795
59,11.8400
60,8.3311
61,43.8200
62,46.4269
63,12.9184
64,49.6049
65,13.2523
66,8.5999
67,109.4401
68,76.0805
69,46.1985
70,12.0542
71,10.8614
72,8.5999
73,49.8624
74,41.4004
75,10.0985
76,12.5129
77,110.1333
78,10.4325
79,44.7824
80,80.9189
81,42.0935
82,42.7925
83,10.6158
84,7.4402
85,8.7743
86,11.1241
87,78.5783
88,79.7795
89,5.0653
90,49.3924
91,8.5999
92,13.9455
93,5.6570
94,5.6570
95,12.1928
96,5.6570
97,79.0864
98,11.8172
99,109.4401
100,5.6570
101,5.6570
102,77.4388
103,5.6570
104,49.3924
105,5.6570
106,10.0985
107,8.9591
108,13.0350
109,6.8325
110,109.4401
111,111.2727
112,79.7795
113,16.0850
114,11.9996
115,142.7627
116,6.8325
117,5.6570
118,8.5999
119,5.6570
120,5.6570
121,10.0985
122,5.6570
123,8.7743
124,5.6570
125,5.6570
126,79.7795
127,110.1333
128,11.7854
129,75.6438
130,8.9591
131,9.5067
132,54.1231
133,110.1333
134,12.4414
135,48.6240
136,9.2930
137,51.4620
138,8.5999
139,143.9667
140,12.1807
141,9.6810
142,10.0985
143,10.8614
144,50.3812
145,12.5129
146,50.1989
147,11.7482
148,12.0021
149,12.7010
150,5.6570
151,81.2458
152,5.6570
153,7.1063
154,10.0985
155,12.1074
156,6.8325
157,10.4686
158,8.5999
159,109.9664
160,5.6570
161,6.8325
162,38.5813
163,73.5702
164,5.6570
165,8.7743
166,54.1109
167,9.6810
168,79.7795
169,5.6570
170,81.6513
171,5.6570
172,8.5999
173,8.7743
174,17.7448
175,14.7826
176,10.9497
177,9.6810
178,49.3516
179,11.3027
180,10.6158
181,45.2875
182,5.5918
183,5.6570
184,46.4269
185,12.3996
186,5.6570
187,8.7743
188,76.0668
189,14.5809
190,9.2930
191,41.5885
192,9.4975
193,8.5999
194,79.0864
195,50.1989
196,8.4542
197,5.6570
198,112.2536
199,18.1769
200,41.5747
201,76.7641
202,50.1989
203,5.6570
204,8.9867
205,12.9184
206,109.4401
207,42.0935
208,72.8018
209,5.6570
210,17.7448
211,79.6126
212,41.5747
213,8.5055
214,8.5999
215,10.0985
216,51.9907
217,5.6570
218,9.3588
219,142.7627
220,20.6775
221,49.4792
222,142.7627
223,8.7743
224,46.4269
225,5.6570
226,42.4275
227,143.9667
228,3.8413
229,8.5055
230,79.7795
231,9.9498
232,50.1989
233,8.5999
234,42.0935
235,41.5747
236,41.5747
237,12.0542
238,19.1420
239,143.9667
240,9.2930
241,8.7743
242,8.5999
243,5.6570
244,8.7743
245,143.9667
246,14.1223
247,79.0864
248,76.0668
249,10.8614
250,51.4719
251,8.7743
252,7.0353
253,8.5999
254,107.1179
255,8.5999
256,9.6810
257,8.3311
258,8.5055
259,8.7743
260,10.0985
261,8.7743
262,5.6570
263,12.3996
264,8.7743
265,9.5067
266,5.9257
267,7.0353
268,4.2578
269,13.2925
270,5.6570
271,142.7627
272,5.9257
273,43.6376
274,9.0921
275,6.8325
276,51.2975
277,11.8400
278,9.2930
279,5.6570
280,6.3379
281,14.5809
282,6.8325
283,43.9680
284,8.7743
285,9.2930
286,79.0864
287,110.1333
288,5.6570
289,8.7743
290,5.6570
291,5.6570
292,10.8614
293,10.1259
294,23.8131
295,112.4089
296,42.7925
297,9.2930
298,10.6459
299,47.5095
300,9.6810
301,46.4269
302,5.9112
303,76.2264
304,42.0935
305,10.0985
306,107.1179
307,7.2659
308,8.7743
309,6.8325
310,8.5055
311,3.8413
312,143.9667
313,42.0935
314,10.4325
315,145.4330
316,12.1074
317,13.6115
318,9.3434
319,145.6843
320,5.9257
321,6.8325
322,8.5999
323,44.0003
324,5.6570
325,5.9257
326,10.2216
327,18.9203
328,12.4414
329,10.6459
330,76.0668
331,6.8325
332,10.8614
333,14.4755
334,8.7743
335,9.5807
336,8.5999
337,12.1074
338,110.1333
339,5.6570
340,5.6570
341,9.9528
342,8.5999
343,41.5747
344,13.2523
345,11.2741
346,8.5999
347,5.6570
348,8.7743
349,8.5750
350,10.8614
351,8.5999
352,11.4143
353,10.4686
354,12.3360
355,76.2264
356,8.7743
357,143.9667
358,10.4686
359,10.4325
360,12.9769
361,6.8325
362,9.8876
363,41.5747
364,5.6570
365,5.6570
366,18.6516
367,43.2329
368,8.5999
369,49.6881
370,142.7627
371,8.5999
372,13.5356
373,8.5999
374,10.0985
375,8.5999
376,12.8469
377,5.6570
378,79.0864
379,75.6438
380,49.3924
381,14.0267
382,10.6158
383,51.1842
384,11.3089
385,5.6570
386,46.4269
387,42.4275
388,5.6570
389,6.8325
390,5.6570
391,49.8624
392,8.5999
393,5.6570
394,15.7069
395,145.6843
396,9.6810
397,9.2930
398,75.8924
399,8.5999
400,45.4301
401,82.1961
402,12.1074
403,49.6801
404,13.7996
405,10.6158
406,5.6570
407,8.7743
408,5.6570
409,41.4004
410,42.0935
411,5.6570
412,51.9907
413,10.9147
414,8.5999
415,8.5999
416,5.9257
417,8.5055
418,10.8614
419,42.0935
420,11.3027
421,5.6570
422,8.7743
423,10.0985
424,12.3360
425,8.7743
426,44.5943
427,3.8413
428,14.4755
429,5.6570
430,8.7743
431,8.5999
432,112.2536
433,44.7687
434,7.2659
435,7.1063
436,12.3360
437,42.7925
438,73.2182
439,14.1336
440,10.1347
441,8.5999
442,49.3516
443,5.6570
444,142.7627
445,12.9184
446,5.6570
447,11.4143
448,8.3311
449,12.8469
450,48.3267
451,11.6429
452,50.3732
453,8.5999
454,142.7627
455,10.4686
456,9.9498
457,18.9203
458,5.6570
459,5.6570
460,8.7743
461,8.7401
462,80.0419
463,51.4719
464,5.6570
465,8.5999
466,40.8063
467,45.4883
468,8.7743
469,145.6843
470,5.6570
471,47.1873
472,46.4109
473,73.2256
474,8.5999
475,8.3311
476,50.8920
477,8.7743
478,18.5824
479,12.5889
480,8.7743
481,43.4835
482,8.5999
483,5.1574
484,11.6081
485,51.2975
486,13.0927
487,10.4325
488,79.2607
489,10.0985
490,5.9257
491,8.5055
492,14.0267
493,47.6981
494,109.4401
495,8.7743
496,5.6570
497,41.4004
498,12.1537
499,5.6570
500,7.1063
501,5.6570
502,12.6698
503,6.9319
504,10.8614
505,50.3812
506,79.6126
507,5.6570
508,10.4325
509,6.8325
510,12.0542
511,12.7010
512,48.2779
513,5.6570
514,7.0353
515,5.9257
516,13.0350
517,75.6438
518,5.6570
519,10.4686
520,12.9184
521,112.2536
522,42.0935
523,109.7921
524,12.2252
525,49.2181
526,143.9667
527,9.9498
528,79.2607
529,52.0315
530,9.2930
531,17.5889
532,75.3000
533,9.2930
534,10.4686
535,9.2930
536,8.5999
537,5.6570
538,4.2895
539,15.1662
540,7.2659
541,109.4401
542,5.6570
543,14.4614
544,9.2930
545,9.2930
546,38.0230
547,42.0935
548,9.2930
549,8.5055
550,11.0794
551,14.8322
552,142.7627
553,142.7627
554,14.4755
555,50.3732
556,5.6570
557,9.9498
558,8.7743
559,8.5055
560,8.7743
561,8.5055
562,5.6570
563,109.4401
564,3.8413
565,8.5999
566,44.7824
567,10.0985
568,113.3522
569,5.6570
570,9.2930
571,7.4591
572,14.0267
573,8.5999
574,12.9612
575,5.6570
576,51.2975
577,113.3522
578,8.9591
579,8.3311
580,46.3320
581,112.2536
582,79.0864
583,7.2659
584,5.6570
585,12.0542
586,46.4861
587,5.6570
588,46.1576
589,5.6570
590,6.8325
591,112.4089
592,41.5747
593,8.5055
594,10.9216
595,14.8322
596,8.5999
597,10.5782
598,5.6570
599,79.0864
600,11.7482
601,8.5055
602,9.1456
603,8.5999
604,46.6464
605,79.2607
606,5.6570
607,6.8325
608,14.1163
609,12.6915
610,42.0935
611,11.1284
612,7.2659
613,9.6810
614,5.6570
615,45.2875
616,12.2252
617,13.0350
618,8.5055
619,6.8325
620,5.6570
621,8.7743
622,8.7743
623,8.9591
624,5.6570
625,5.6570
626,8.5055
627,8.7743
628,13.0531
629,8.5999
630,73.5702
631,10.1347
632,143.9667
633,49.5259
634,5.6570
635,8.4542
636,10.4325
637,49.6881
638,5.6570
639,44.5943
640,49.6049
641,9.7755
642,37.9578
643,13.7099
644,8.7743
645,43.5669
646,8.5999
647,5.6570
648,8.7743
649,109.6145
650,9.2930
651,5.6570
652,14.5809
653,12.3360
654,41.4004
655,5.6570
656,12.0542
657,5.6570
658,11.8198
659,8.7743
660,8.5999
661,5.6570
662,40.6320
663,110.1333
664,38.2918
665,12.5129
666,5.6570
667,82.5406
668,14.2287
669,8.5999
670,11.7854
671,12.1530
672,77.7250
673,5.6570
674,8.7743
675,15.3376
676,75.8924
677,49.6801
678,4.6235
679,143.9667
680,8.5055
681,10.4686
682,110.1333
683,11.9231
684,12.0021
685,8.5999
686,10.9147
687,5.9257
688,8.9591
689,143.9667
690,8.5055
691,45.2875
692,9.2930
693,5.9257
694,7.6251
695,11.6429
696,9.2930
697,50.3812
698,8.7743
699,5.6570
700,4.1753
701,4.2652
702,7.4402
703,113.3522
704,21.1981
705,109.4401
706,9.2930
707,9.2930
708,8.7743
709,12.9184
710,42.0935
711,107.1179
712,79.2607
713,5.6570
714,44.5943
715,142.7627
716,50.1989
717,47.6981
718,112.4089
719,12.0654
720,9.2930
721,8.5055
722,42.4275
723,46.3118
724,43.1264
725,79.7795
726,12.0654
727,143.9667
728,42.0935
729,11.4875
730,4.5917
731,12.5592
732,42.0935
733,47.1793
734,8.5055
735,9.2930
736,41.1403
737,5.6570
738,8.7743
739,5.6570
740,47.6691
741,12.0903
742,8.9591
743,49.9112
744,42.0935
745,77.7250
746,17.5889
747,9.2930
748,79.6126
749,50.0320
750,10.8614
751,5.6570
752,8.5999
753,9.2930
754,8.7743
755,48.2779
756,11.8172
757,143.9667
758,9.0921
759,79.0864
760,50.3732
761,8.9915
762,8.5999
763,6.8325
764,41.4004
765,14.1163
766,7.4402
767,13.4267
768,48.6119
769,5.6570
770,4.6097
771,5.6570
772,8.5999
773,44.3308
774,5.6570
775,79.7795
776,80.9189
777,6.9319
778,5.6570
779,81.6513
780,8.7743
781,14.0267
782,50.1989
783,47.8550
784,47.1793
785,8.5055
786,9.2930
787,8.5999
788,79.7795
789,3.8413
790,18.9203
791,112.2536
792,142.7627
793,8.7743
794,5.6570
795,10.5962
796,43.2329
797,10.1347
798,8.5999
799,8.7743
800,42.0935
801,45.2875
802,5.9257
803,77.2845
804,43.2329
805,7.2659
806,5.6570
807,13.0350
808,49.3516
809,5.6570
810,8.7743
811,8.7743
812,5.6570
813,5.6570
814,7.4591
815,41.5747
