inputId,Score
0,276.3102
1,174.7733
2,276.3102
3,276.3102
4,107.0821
5,276.3102
6,276.3102
7,310.8490
8,175.4665
9,5.5452
10,310.8490
11,276.3102
12,310.8490
13,5.5452
14,276.3102
15,174.7733
16,276.3102
17,310.8490
18,276.3102
19,242.4646
20,6.2383
21,276.3102
22,140.9277
23,311.5421
24,209.3121
25,276.3102
26,276.3102
27,107.0821
28,9.7041
29,208.6190
30,310.8490
31,276.3102
32,310.8490
33,310.8490
34,276.3102
35,276.3102
36,276.3102
37,276.3102
38,209.3121
39,107.0821
40,276.3102
41,310.8490
42,276.3102
43,276.3102
44,276.3102
45,310.8490
46,73.2364
47,310.8490
48,310.8490
49,310.8490
50,276.3102
51,107.0821
52,276.3102
53,276.3102
54,310.8490
55,310.8490
56,174.7733
57,276.3102
58,310.8490
59,310.8490
60,174.7733
61,276.3102
62,107.0821
63,277.0034
64,276.3102
65,276.3102
66,310.8490
67,276.3102
68,5.5452
69,276.3102
70,107.0821
71,310.8490
72,310.8490
73,310.8490
74,107.0821
75,310.8490
76,276.3102
77,310.8490
78,310.8490
79,310.8490
80,310.8490
81,276.3102
82,243.1577
83,276.3102
84,310.8490
85,310.8490
86,276.3102
87,13.8629
88,140.9277
89,276.3102
90,310.8490
91,310.8490
92,5.5452
93,276.3102
94,276.3102
95,310.8490
96,277.0034
97,276.3102
98,13.8629
99,174.7733
100,242.4646
101,310.8490
102,310.8490
103,277.0034
104,310.8490
105,310.8490
106,310.8490
107,276.3102
108,208.6190
109,11.6657
110,276.3102
111,310.8490
112,276.3102
113,310.8490
114,310.8490
115,310.8490
116,310.8490
117,276.3102
118,276.3102
119,5.5452
120,310.8490
121,276.3102
122,310.8490
123,310.8490
124,276.3102
125,310.8490
126,276.3102
127,310.8490
128,209.3121
129,310.8490
130,208.6190
131,310.8490
132,310.8490
133,310.8490
134,310.8490
135,345.3878
136,276.3102
137,310.8490
138,310.8490
139,310.8490
140,174.7733
141,310.8490
142,310.8490
143,310.8490
144,140.9277
145,276.3102
146,310.8490
147,208.6190
148,276.3102
149,276.3102
