inputId,Score
0,1.0964
1,1.0222
2,35.5610
3,35.5610
4,1.0222
5,1.0964
6,35.5610
7,1.0964
8,35.5610
9,1.0222
10,35.5610
11,1.0222
12,35.5610
13,1.0964
14,13.9644
15,1.0222
16,35.5610
17,35.5610
18,1.0964
19,1.0222
20,1.0964
21,1.0964
22,1.0222
23,1.0222
24,41.8702
25,6.7790
26,1.0222
27,1.0222
28,1.0964
29,2.2105
30,1.0964
31,1.0222
32,1.0964
33,1.0964
34,1.0964
35,2.2105
36,44.3326
37,1.0964
38,35.5610
39,35.5610
40,1.0222
41,1.0222
42,1.0964
43,1.0964
44,2.2105
45,1.0222
46,1.0964
47,35.5610
48,1.0222
49,6.4605
50,1.0964
51,1.0222
52,1.0222
53,1.0222
54,1.0222
55,1.0222
56,1.0964
57,35.5610
58,35.5610
59,1.0964
60,1.0964
61,12.2904
62,1.0964
63,1.0222
64,35.5610
65,35.5610
66,1.0964
67,1.0964
68,1.0964
69,1.0222
70,1.0964
71,35.5610
72,1.0222
73,2.5852
74,1.0222
75,1.0222
76,35.5610
77,1.0964
78,2.2105
79,2.2105
80,2.5852
81,1.0222
82,1.0222
83,1.0964
84,35.5610
85,2.2105
86,1.0964
87,2.2105
88,2.2105
89,1.0964
90,1.0222
91,1.0222
92,1.0222
93,2.5852
94,1.0964
95,2.5852
96,1.0964
97,1.0964
98,1.0222
99,2.5852
100,1.0964
101,1.0222
102,13.8691
103,1.0964
104,1.0964
105,2.5852
106,1.0222
107,1.0964
108,1.0964
109,35.5610
110,11.7026
111,35.5610
112,1.0964
113,1.0964
114,35.5610
115,2.2105
116,1.0222
117,1.0964
118,1.0964
119,1.0222
120,35.5610
121,1.0964
122,1.0222
123,1.0964
124,1.0964
125,1.0964
126,1.0964
127,1.0964
128,2.2105
129,1.0964
130,1.0222
131,1.0222
132,2.5852
133,1.0222
134,1.0964
135,2.5852
136,1.0222
137,1.0222
138,1.0222
139,1.0964
140,1.0964
141,2.2105
142,1.0964
143,2.5852
144,1.0222
145,1.0222
146,1.0222
147,1.0964
148,1.0222
149,2.5852
150,35.5610
151,1.0222
152,1.0222
153,2.2105
154,1.0222
155,35.5610
156,2.5852
157,35.5610
158,1.0964
159,2.2105
160,2.5852
161,1.0222
162,2.5852
163,1.0964
164,1.0964
165,1.0964
166,1.0964
167,1.0222
168,1.0222
169,1.0964
170,1.0222
171,1.0222
172,2.2105
173,35.5610
174,1.0964
175,1.0222
176,1.0222
177,1.0964
178,1.0964
179,6.0858
180,1.0222
181,2.5852
182,2.2105
183,1.0964
184,1.0964
185,35.5610
186,1.0964
187,2.2105
188,1.0222
189,35.5591
190,1.0964
191,1.0222
192,1.0222
193,1.0964
194,1.0222
195,1.0964
196,1.0964
197,2.2105
198,2.2105
199,1.0222
200,1.0222
201,1.0964
202,35.5610
203,1.0222
204,1.0222
205,2.5852
206,1.0222
207,1.0222
208,1.0964
209,1.0222
210,1.0222
211,12.2596
212,2.2105
213,2.2105
214,1.0222
215,2.2105
216,1.0964
217,1.0222
218,1.0964
219,1.0222
220,1.0964
221,2.5852
222,2.2105
223,8.6353
224,1.0964
225,1.0222
226,1.0964
227,35.5610
228,1.0964
229,2.2105
230,35.5610
231,1.0964
232,1.0222
233,2.2105
234,1.0964
235,35.5610
236,1.0964
237,1.0964
238,1.0964
239,1.0964
240,40.8586
241,1.0964
242,1.0964
243,1.0964
244,1.0222
245,1.0222
246,1.0222
247,1.0222
248,2.5852
249,1.0964
250,1.0964
251,35.5610
252,1.0964
253,1.0964
254,1.0222
255,1.0222
256,35.5610
257,2.2105
258,1.0222
259,2.5852
260,35.5610
261,2.2105
262,1.0222
263,1.0222
264,1.0964
265,1.0222
266,1.0964
267,1.0964
268,35.5610
269,1.0964
270,1.0222
271,1.0964
272,1.0964
273,1.0964
274,1.0964
275,2.2105
276,1.0964
277,2.2105
278,1.0964
279,1.0222
280,1.0222
281,1.0964
282,35.5610
283,1.0964
284,2.2105
285,1.0964
286,1.0222
287,103.6183
288,1.0964
289,1.0222
290,2.2105
291,1.0222
292,35.5610
293,2.2105
294,1.0964
295,1.0964
296,1.0964
297,1.0964
298,13.8691
299,1.0964
300,1.0964
301,1.0222
302,1.0222
303,35.5610
304,1.0964
305,1.0964
306,1.0964
307,1.0964
308,1.0964
309,2.2105
310,1.0222
311,1.0222
312,35.5610
313,35.5610
314,35.5610
315,35.5610
316,1.0222
317,1.0222
318,35.5610
319,2.5852
320,35.5610
321,1.0964
322,35.5610
323,2.2105
324,1.0964
325,1.0222
326,1.0222
327,1.0222
328,1.0222
329,6.4605
330,1.0222
331,1.0964
332,35.5610
333,2.2105
334,1.0964
335,35.5610
336,1.0964
337,1.0222
338,1.0964
339,2.2105
340,1.0222
341,1.0222
342,1.0964
343,1.0222
344,1.0964
345,1.0964
346,35.5610
347,1.0222
348,35.5610
349,1.0222
350,1.0964
351,1.0964
352,1.0964
353,2.5852
354,1.0964
355,35.5610
356,1.0964
357,1.0222
358,2.2105
359,1.0964
360,1.0222
361,1.0964
362,2.2105
363,1.0964
364,1.0222
365,1.0964
366,1.0964
367,35.5610
368,1.0222
369,2.2105
370,1.0964
371,1.0222
372,1.0964
373,1.0964
374,35.5610
375,1.0222
376,1.0222
377,2.2105
378,2.2105
379,10.6239
380,14.7445
381,1.0222
382,2.2105
383,1.0222
384,1.0222
385,1.0222
