inputId,Score
0,0.9077
1,1.3009
2,35.8395
3,35.8395
4,1.3009
5,0.9077
6,35.8395
7,0.9077
8,35.8395
9,1.3009
10,35.8395
11,1.3009
12,35.8395
13,0.9077
14,13.5315
15,1.3009
16,35.8395
17,35.8395
18,0.9077
19,1.3009
20,0.9077
21,0.9077
22,1.3009
23,1.3009
24,12.2705
25,5.9099
26,1.3009
27,1.3009
28,0.9077
29,2.0610
30,0.9077
31,1.3009
32,0.9077
33,0.9077
34,0.9077
35,0.9077
36,13.7344
37,0.9077
38,35.8395
39,35.8395
40,1.3009
41,1.3009
42,0.9077
43,0.9077
44,2.0610
45,1.3009
46,0.9077
47,35.8395
48,1.3009
49,6.6198
50,0.9077
51,1.3009
52,1.3009
53,1.3009
54,1.3009
55,1.3009
56,0.9077
57,35.8395
58,35.8395
59,0.9077
60,0.9077
61,10.6643
62,0.9077
63,1.3009
64,35.8395
65,35.8395
66,0.9077
67,0.9077
68,0.9077
69,1.3009
70,0.9077
71,35.8395
72,1.3009
73,2.7709
74,1.3009
75,1.3009
76,35.8395
77,0.9077
78,0.9077
79,2.0610
80,2.0610
81,1.3009
82,1.3009
83,0.9077
84,35.8395
85,2.0610
86,1.3009
87,2.0610
88,2.0610
89,1.3009
90,1.3009
91,1.3009
92,1.3009
93,2.0610
94,1.3009
95,2.7709
96,0.9077
97,0.9077
98,1.3009
99,2.7709
100,0.9077
101,1.3009
102,13.3423
103,0.9077
104,0.9077
105,2.0610
106,1.3009
107,0.9077
108,1.3009
109,35.8395
110,11.3151
111,35.8395
112,0.9077
113,1.3009
114,35.8395
115,2.0610
116,1.3009
117,0.9077
118,0.9077
119,1.3009
120,35.8395
121,0.9077
122,1.3009
123,0.9077
124,0.9077
125,0.9077
126,0.9077
127,0.9077
128,0.9077
129,0.9077
130,1.3009
131,1.3009
132,2.7709
133,1.3009
134,0.9077
135,2.7709
136,1.3009
137,1.3009
138,1.3009
139,0.9077
140,0.9077
141,2.0610
142,0.9077
143,2.0610
144,1.3009
145,1.3009
146,1.3009
147,0.9077
148,1.3009
149,2.7709
150,35.8395
151,1.3009
152,1.3009
153,2.0610
154,1.3009
155,35.8395
156,2.7709
157,35.8395
158,0.9077
159,2.0610
160,2.7709
161,1.3009
162,2.7709
163,0.9077
164,0.9077
165,0.9077
166,0.9077
167,1.3009
168,1.3009
169,0.9077
170,1.3009
171,1.3009
172,2.0610
173,35.8395
174,0.9077
175,1.3009
176,1.3009
177,0.9077
178,0.9077
179,2.0610
180,1.3009
181,2.7709
182,0.9077
183,0.9077
184,0.9077
185,35.8395
186,0.9077
187,2.0610
188,1.3009
189,11.2516
190,0.9077
191,1.3009
192,1.3009
193,0.9077
194,1.3009
195,0.9077
196,0.9077
197,2.0610
198,2.0610
199,1.3009
200,1.3009
201,0.9077
202,35.8395
203,1.3009
204,1.3009
205,2.7709
206,1.3009
207,1.3009
208,0.9077
209,1.3009
210,1.3009
211,12.4501
212,2.0610
213,2.0610
214,1.3009
215,0.9077
216,0.9077
217,1.3009
218,0.9077
219,1.3009
220,0.9077
221,2.7709
222,2.0610
223,6.6198
224,0.9077
225,1.3009
226,0.9077
227,35.8395
228,1.3009
229,2.0610
230,35.8395
231,0.9077
232,1.3009
233,2.0610
234,0.9077
235,35.8395
236,0.9077
237,1.3009
238,0.9077
239,0.9077
240,12.2705
241,0.9077
242,0.9077
243,0.9077
244,1.3009
245,1.3009
246,1.3009
247,1.3009
248,2.7709
249,0.9077
250,0.9077
251,35.8395
252,0.9077
253,0.9077
254,1.3009
255,1.3009
256,35.8395
257,2.0610
258,1.3009
259,2.0610
260,35.8395
261,2.0610
262,1.3009
263,1.3009
264,0.9077
265,1.3009
266,0.9077
267,0.9077
268,35.8395
269,0.9077
270,1.3009
271,0.9077
272,0.9077
273,0.9077
274,0.9077
275,2.0610
276,0.9077
277,2.0610
278,0.9077
279,1.3009
280,1.3009
281,0.9077
282,35.8395
283,0.9077
284,2.0610
285,0.9077
286,1.3009
287,17.6875
288,0.9077
289,1.3009
290,0.9077
291,1.3009
292,35.8395
293,2.0610
294,0.9077
295,0.9077
296,1.3009
297,0.9077
298,13.3423
299,0.9077
300,0.9077
301,1.3009
302,1.3009
303,35.8395
304,1.3009
305,0.9077
306,0.9077
307,0.9077
308,0.9077
309,0.9077
310,1.3009
311,1.3009
312,35.8395
313,35.8395
314,35.8395
315,35.8395
316,1.3009
317,1.3009
318,35.8395
319,2.0610
320,35.8395
321,0.9077
322,35.8395
323,2.0610
324,0.9077
325,1.3009
326,1.3009
327,1.3009
328,1.3009
329,6.6198
330,1.3009
331,0.9077
332,35.8395
333,2.0610
334,0.9077
335,35.8395
336,0.9077
337,1.3009
338,0.9077
339,2.0610
340,1.3009
341,1.3009
342,0.9077
343,1.3009
344,0.9077
345,0.9077
346,35.8395
347,1.3009
348,35.8395
349,1.3009
350,0.9077
351,0.9077
352,0.9077
353,2.7709
354,0.9077
355,35.8395
356,0.9077
357,1.3009
358,2.0610
359,0.9077
360,1.3009
361,0.9077
362,2.0610
363,0.9077
364,1.3009
365,0.9077
366,0.9077
367,35.8395
368,1.3009
369,2.0610
370,0.9077
371,1.3009
372,0.9077
373,0.9077
374,35.8395
375,1.3009
376,1.3009
377,2.0610
378,2.0610
379,12.0667
380,13.3510
381,1.3009
382,2.0610
383,1.3009
384,1.3009
385,1.3009
386,2.7709
387,0.9077
388,1.3009
389,35.8395
390,1.3009
391,0.9077
392,0.9077
393,2.0610
394,1.3009
395,1.3009
396,35.8395
397,1.3009
398,2.0610
399,35.8395
400,0.9077
401,0.9077
402,0.9077
403,2.0610
404,0.9077
405,0.9077
406,2.7709
407,2.0610
408,0.9077
409,1.3009
410,2.0610
411,1.3009
412,1.3009
413,0.9077
414,2.0610
415,1.3009
416,1.3009
417,0.9077
418,0.9077
419,1.3009
420,1.3009
421,1.3009
422,0.9077
423,1.3009
424,1.3009
425,11.7402
426,1.3009
427,1.3009
428,0.9077
429,8.2301
430,1.3009
431,0.9077
432,35.8395
433,0.9077
434,2.0610
435,5.9099
436,0.9077
437,35.8395
438,1.3009
439,1.3009
440,0.9077
441,0.9077
442,12.4501
443,1.3009
444,0.9077
445,1.3009
446,6.6198
447,0.9077
448,1.3009
449,1.3009
450,0.9077
451,0.9077
452,0.9077
453,0.9077
454,2.0610
455,0.9077
456,2.7709
457,1.3009
458,0.9077
459,0.9077
460,1.3009
461,0.9077
462,1.3009
463,0.9077
464,35.8395
465,0.9077
466,0.9077
467,0.9077
468,0.9077
469,1.3009
470,1.3009
471,2.7709
472,0.9077
473,1.3009
