inputId,Score
0,10.2256
1,14.4694
2,5.6586
3,6.4980
4,27.3034
5,5.0047
6,5.3212
7,7.9860
8,16.2005
9,28.4020
10,9.6971
11,8.8093
12,5.5700
13,23.2538
14,19.2107
15,14.4694
16,13.3707
17,7.9053
18,5.0047
19,13.3707
20,29.3828
21,11.8126
22,26.7280
23,46.4732
24,14.0520
25,5.0047
26,8.1147
27,22.6784
28,153.4686
29,9.3943
30,7.9053
31,5.5700
32,6.4927
33,4.8328
34,6.4147
35,6.9379
36,7.7200
37,5.3212
38,11.7166
39,23.2538
40,15.9728
41,6.8092
42,9.2976
43,6.4147
44,6.2491
45,8.2668
46,27.8788
47,6.4980
48,7.9860
49,9.0040
50,9.2976
51,26.7280
52,6.4980
53,6.6214
54,5.3212
55,6.3209
56,14.7303
57,6.4980
58,6.4980
59,9.1948
60,17.2513
61,8.1147
62,26.0994
63,10.3763
64,6.4980
65,7.0737
66,7.7372
67,6.7572
68,27.5911
69,8.0365
70,26.0994
71,9.9319
72,9.6971
73,7.9860
74,26.0994
75,6.4980
76,4.8328
77,8.8333
78,6.2491
79,7.9860
80,6.3209
81,5.3212
82,10.8823
83,6.4980
84,9.6971
85,6.4980
86,7.1519
87,276.6257
88,23.6145
89,5.5700
90,5.5700
91,9.5253
92,24.4776
93,8.0365
94,6.5866
95,8.9599
96,6.2491
97,5.3212
98,276.6257
99,14.4694
100,7.8361
101,8.2668
102,6.4980
103,6.2491
104,8.2668
105,4.8328
106,6.3209
107,8.0365
108,13.3707
109,276.6257
110,7.1519
111,9.0040
112,6.4980
113,10.3763
114,5.5700
115,5.3212
116,7.9860
117,5.4867
118,8.0365
119,26.9625
120,6.2491
121,7.0737
122,7.9053
123,6.3209
124,7.5482
125,7.2489
126,8.1147
127,8.2668
128,10.4929
129,7.3400
130,13.3707
131,9.9319
132,7.9860
133,8.5845
134,8.8321
135,74.5228
136,5.0047
137,8.9599
138,7.6565
139,6.3209
140,20.3093
141,6.8092
142,6.4980
143,7.1682
144,23.6145
145,9.6235
146,8.9599
147,13.3707
148,6.6214
149,5.0047
