inputId,Score
0,1.4035
1,2.3590
2,35.1093
3,35.1093
4,3.0929
5,35.1093
6,36.0648
7,35.1093
8,36.5757
9,3.0929
10,35.1093
11,1.4035
12,35.1093
13,2.5821
14,1.6266
15,2.3590
16,2.3590
17,35.1093
18,35.1093
19,2.3590
20,3.0929
21,2.3590
22,2.8698
23,36.0648
24,36.0648
25,35.1093
26,1.4035
27,2.5821
28,4.0738
29,36.0648
30,35.1093
31,35.1093
32,35.1093
33,35.1093
34,2.3590
35,1.4035
36,1.4035
37,36.0648
38,36.0648
39,2.5821
40,1.4035
41,36.0648
42,1.4035
43,36.0648
44,36.0648
45,36.0648
46,2.5821
47,35.1093
48,35.1093
49,35.1093
50,1.4035
51,2.8698
52,35.1093
53,1.4035
54,36.0648
55,35.1093
56,2.3590
57,35.1093
58,35.1093
59,36.0648
60,2.3590
61,1.4035
62,2.5821
63,36.0648
64,35.1093
65,1.4035
66,36.0648
67,1.4035
68,2.5821
69,1.4035
70,2.3590
71,35.1093
72,35.1093
73,35.1093
74,2.5821
75,35.1093
76,35.1093
77,35.1093
78,36.0648
79,35.1093
80,35.1093
81,35.1093
82,36.0648
83,35.1093
84,36.0648
85,35.1093
86,35.1093
87,4.4792
88,2.3590
89,35.1093
90,35.1093
91,35.1093
92,2.5821
93,1.4035
94,35.1093
95,36.0648
96,36.0648
97,35.1093
98,4.4792
99,2.3590
100,36.0648
101,36.0648
102,35.1093
103,36.0648
104,36.0648
105,36.0648
106,35.1093
107,1.4035
108,2.3590
109,5.5778
110,1.4035
111,35.1093
112,35.1093
113,36.0648
114,35.1093
115,36.0648
116,35.1093
117,35.1093
118,1.4035
119,2.5821
120,36.0648
121,1.4035
122,35.1093
123,36.0648
124,1.4035
125,36.0648
126,1.4035
127,36.0648
128,36.0648
129,35.1093
130,2.3590
131,35.1093
132,35.1093
133,36.0648
134,35.1093
135,36.0648
136,35.1093
137,36.0648
138,36.0648
139,35.1093
140,1.6266
141,36.0648
142,35.1093
143,36.0648
144,2.3590
145,2.3590
146,36.0648
147,2.3590
148,1.4035
149,35.1093
