inputId,Score
0,8.7889
1,20.4778
2,7.6301
3,7.8434
4,33.2540
5,7.4806
6,12.8709
7,11.1008
8,119.6209
9,39.7279
10,116.4518
11,10.8955
12,7.3839
13,28.2453
14,18.9537
15,14.0069
16,11.1460
17,14.4652
18,6.9370
19,10.5398
20,38.6293
21,8.7889
22,29.3315
23,215.6977
24,83.6373
25,6.1362
26,9.3373
27,28.3124
28,251.9538
29,14.6066
30,18.7067
31,6.1362
32,7.7167
33,14.2546
34,9.2589
35,7.4806
36,9.3373
37,11.7824
38,18.3540
39,28.9515
40,12.7683
41,13.5116
42,15.9871
43,9.2589
44,7.7650
45,20.7670
46,69.1547
47,9.8711
48,8.4496
49,85.3763
50,7.4806
51,27.2600
52,7.8434
53,7.6301
54,10.4740
55,7.7293
56,48.9253
57,7.8434
58,8.4496
59,89.0265
60,30.9339
61,9.3373
62,63.7794
63,153.5430
64,7.8434
65,7.4806
66,9.0250
67,7.6301
68,162.2871
69,8.7889
70,101.2800
71,85.3027
72,116.3782
73,8.9416
74,63.3740
75,7.8434
76,6.4567
77,19.9006
78,12.3702
79,11.4290
80,7.7167
81,6.4567
82,49.9800
83,7.8434
84,85.6704
85,7.8434
86,8.6442
87,312.8868
88,25.3549
89,7.2123
90,8.3134
91,86.1087
92,28.2453
93,8.1224
94,7.4070
95,86.3318
96,11.2615
97,7.0628
98,312.8868
99,19.6596
100,10.3060
101,55.2956
102,8.9196
103,10.3060
104,20.5046
105,9.8052
106,14.9196
107,7.4806
108,10.5398
109,347.1811
110,9.3373
111,55.9888
112,7.8434
113,153.5430
114,6.6062
115,16.7416
116,11.4290
117,7.2574
118,8.1224
119,66.1466
120,15.3803
121,8.1224
122,12.0013
123,10.3604
124,7.6301
125,9.0250
126,9.3373
127,22.7951
128,17.3985
129,10.3756
130,10.5398
131,48.9672
132,11.4290
133,15.0549
134,86.3318
135,248.3217
136,6.6062
137,119.1464
138,18.4121
139,14.9196
140,23.1524
141,15.5074
142,10.1788
143,13.9636
144,24.2563
145,8.7889
146,86.7752
147,15.0380
148,7.6301
149,6.1362
