layerId,nodeId,binId,sigmaInterval_lb,sigmaInterval_ub,sigmaFreq
-1,0,0,0.0000000000,3.5416875915,13538
-1,0,1,3.5416875915,7.0833751830,1596
-1,0,2,7.0833751830,10.6250627745,828
-1,0,3,10.6250627745,14.1667503660,472
-1,0,4,14.1667503660,17.7084379575,190
-1,0,5,17.7084379575,21.2501255490,57
-1,0,6,21.2501255490,24.7918131405,18
-1,0,7,24.7918131405,28.3335007320,1
-1,1,0,0.0000000000,0.0000000000,16700
-1,2,0,0.0000000000,0.0000000000,16700
-1,3,0,0.0000000000,9.7410268070,12907
-1,3,1,9.7410268070,19.4820536140,2192
-1,3,2,19.4820536140,29.2230804210,872
-1,3,3,29.2230804210,38.9641072280,419
-1,3,4,38.9641072280,48.7051340350,239
-1,3,5,48.7051340350,58.4461608420,69
-1,3,6,58.4461608420,68.1871876490,2
-1,4,0,0.0000000000,0.0000000000,16700
-1,5,0,0.0000000000,8.9742541733,8683
-1,5,1,8.9742541733,17.9485083466,3139
-1,5,2,17.9485083466,26.9227625199,4193
-1,5,3,26.9227625199,35.8970166932,684
-1,5,4,35.8970166932,44.8712708665,1
-1,6,0,0.0000000000,0.0000000000,16700
-1,7,0,0.0000000000,0.0000000000,16700
-1,8,0,0.0000000000,0.0000000000,16700
-1,9,0,0.0000000000,0.0000000000,16700
-1,10,0,0.0000000000,0.0000000000,16700
-1,11,0,0.0000000000,3.2472836386,9775
-1,11,1,3.2472836386,6.4945672772,3982
-1,11,2,6.4945672772,9.7418509158,2820
-1,11,3,9.7418509158,12.9891345544,122
-1,11,4,12.9891345544,16.2364181930,1
