layerId,nodeId,binId,sigmaInterval_lb,sigmaInterval_ub,sigmaFreq
-1,0,0,5.2675952911,8.6668534113,16
-1,0,1,8.6668534113,12.0661115315,67
-1,0,2,12.0661115315,15.4653696517,1018
-1,0,3,15.4653696517,18.8646277719,2727
-1,0,4,18.8646277719,22.2638858921,1595
-1,0,5,22.2638858921,25.6631440123,455
-1,0,6,25.6631440123,29.0624021325,111
-1,0,7,29.0624021325,32.4616602527,39
-1,0,8,32.4616602527,35.8609183729,22
-1,0,9,35.8609183729,39.2601764931,2
-1,1,0,0.0000000000,5.3475805470,742
-1,1,1,5.3475805470,10.6951610940,1247
-1,1,2,10.6951610940,16.0427416410,3016
-1,1,3,16.0427416410,21.3903221880,913
-1,1,4,21.3903221880,26.7379027350,113
-1,1,5,26.7379027350,32.0854832820,21
-1,2,0,0.0000000000,0.4260373577,5631
-1,2,1,0.4260373577,0.8520747154,116
-1,2,2,0.8520747154,1.2781120731,96
-1,2,3,1.2781120731,1.7041494308,94
-1,2,4,1.7041494308,2.1301867885,45
-1,2,5,2.1301867885,2.5562241462,32
-1,2,6,2.5562241462,2.9822615039,14
-1,2,7,2.9822615039,3.4082988616,7
-1,2,8,3.4082988616,3.8343362193,7
-1,2,9,3.8343362193,4.2603735770,5
-1,2,10,4.2603735770,4.6864109347,3
-1,2,11,4.6864109347,5.1124482924,1
-1,2,12,5.1124482924,5.5384856501,1
-1,3,0,0.0000000000,0.4658321616,5871
-1,3,1,0.4658321616,0.9316643232,42
-1,3,2,0.9316643232,1.3974964848,22
-1,3,3,1.3974964848,1.8633286464,17
-1,3,4,1.8633286464,2.3291608080,25
-1,3,5,2.3291608080,2.7949929696,15
-1,3,6,2.7949929696,3.2608251312,10
-1,3,7,3.2608251312,3.7266572928,19
-1,3,8,3.7266572928,4.1924894544,8
-1,3,9,4.1924894544,4.6583216160,6
-1,3,10,4.6583216160,5.1241537776,6
-1,3,11,5.1241537776,5.5899859392,8
-1,3,12,5.5899859392,6.0558181008,3
-1,4,0,0.0000000000,0.0000000000,6052
