layerId,nodeId,binId,sigmaInterval_lb,sigmaInterval_ub,sigmaFreq
-1,0,0,0.0000000000,0.0000000000,16021
-1,1,0,0.0000000000,0.0000000000,16021
-1,2,0,0.0000000000,0.0000000000,16021
-1,3,0,0.0000000000,0.0000000000,16021
-1,4,0,0.0000000000,0.0000000000,16021
-1,5,0,0.0000000000,0.0000000000,16021
-1,6,0,0.0000000000,0.0000000000,16021
-1,7,0,0.0000000000,0.0000000000,16021
-1,8,0,0.0000000000,0.0000000000,16021
-1,9,0,0.0000000000,0.1557965017,16014
-1,9,5,0.7789825085,0.9347790102,1
-1,9,7,1.0905755119,1.2463720136,1
-1,9,45,7.0108425765,7.1666390782,1
-1,9,54,8.4130110918,8.5688075935,1
-1,9,56,8.7246040952,8.8804005969,1
-1,9,57,8.8804005969,9.0361970986,1
-1,9,66,10.2825691122,10.4383656139,1
-1,10,0,0.0000000000,0.0000000000,16021
-1,11,0,0.0000000000,0.0000000000,16021
-1,12,0,0.0000000000,0.0000000000,16021
-1,13,0,0.0000000000,0.0000000000,16021
-1,14,0,0.0000000000,0.0000000000,16021
-1,15,0,0.0000000000,0.0000000000,16021
-1,16,0,0.0000000000,0.1373247912,16013
-1,16,5,0.6866239560,0.8239487472,1
-1,16,7,0.9612735384,1.0985983296,1
-1,16,9,1.2359231208,1.3732479120,1
-1,16,21,2.8838206152,3.0211454064,1
-1,16,22,3.0211454064,3.1584701976,2
-1,16,42,5.7676412304,5.9049660216,1
-1,16,111,15.2430518232,15.3803766144,1
-1,17,0,0.0000000000,2.5423645257,15657
-1,17,1,2.5423645257,5.0847290514,200
-1,17,2,5.0847290514,7.6270935771,88
-1,17,3,7.6270935771,10.1694581028,8
-1,17,4,10.1694581028,12.7118226285,3
-1,17,5,12.7118226285,15.2541871542,4
-1,17,6,15.2541871542,17.7965516799,5
-1,17,7,17.7965516799,20.3389162056,3
-1,17,8,20.3389162056,22.8812807313,7
-1,17,9,22.8812807313,25.4236452570,6
-1,17,10,25.4236452570,27.9660097827,1
-1,17,11,27.9660097827,30.5083743084,4
-1,17,12,30.5083743084,33.0507388341,4
-1,17,13,33.0507388341,35.5931033598,6
-1,17,14,35.5931033598,38.1354678855,3
-1,17,15,38.1354678855,40.6778324112,4
-1,17,16,40.6778324112,43.2201969369,2
-1,17,17,43.2201969369,45.7625614626,2
-1,17,18,45.7625614626,48.3049259883,4
-1,17,19,48.3049259883,50.8472905140,2
-1,17,20,50.8472905140,53.3896550397,1
-1,17,21,53.3896550397,55.9320195654,1
-1,17,23,58.4743840911,61.0167486168,1
-1,17,24,61.0167486168,63.5591131425,1
-1,17,27,68.6438421939,71.1862067196,1
-1,17,29,73.7285712453,76.2709357710,1
-1,17,33,83.8980293481,86.4403938738,1
-1,17,37,94.0674874509,96.6098519766,1
-1,18,0,0.0000000000,0.0000000000,16021
-1,19,0,0.0000000000,0.0000000000,16021
-1,20,0,0.0000000000,0.0000000000,16021
-1,21,0,0.0000000000,0.0000000000,16021
-1,22,0,0.0000000000,0.0000000000,16021
-1,23,0,0.0000000000,0.0000000000,16021
-1,24,0,0.0000000000,0.0000000000,16021
-1,25,0,0.0000000000,0.0000000000,16021
-1,26,0,0.0000000000,0.0000000000,16021
-1,27,0,0.0000000000,0.1611965864,16001
-1,27,1,0.1611965864,0.3223931728,1
-1,27,2,0.3223931728,0.4835897592,1
