layerId,nodeId,binId,sigmaInterval_lb,sigmaInterval_ub,sigmaFreq
-1,0,0,0.0731663406,0.7655537361,2184
-1,0,1,0.7655537361,1.4579411316,1515
-1,0,2,1.4579411316,2.1503285271,1108
-1,0,3,2.1503285271,2.8427159226,182
-1,1,0,0.0000000000,0.0000000000,4989
-1,2,0,0.3101156950,1.1389320198,2976
-1,2,1,1.1389320198,1.9677483446,1743
-1,2,2,1.9677483446,2.7965646694,99
-1,2,4,3.6253809942,4.4541973190,4
-1,2,5,4.4541973190,5.2830136438,166
-1,2,6,5.2830136438,6.1118299686,1
-1,3,0,0.0000000000,0.0000000000,4989
-1,4,0,0.0000000000,0.0000000000,4989
