inputId,Score
0,71.9896
1,40.3729
2,2.0796
3,71.9896
4,2.0796
5,2.0796
6,5.2460
7,43.3525
8,42.5323
9,44.0456
10,37.4518
11,4.8958
12,71.9896
13,5.8351
14,6.0509
15,3.0427
16,71.9896
17,71.9896
18,6.2497
19,36.6174
20,45.0972
21,36.6174
22,1.2979
23,3.0427
24,2.0796
25,45.7904
26,2.1219
27,37.4518
28,71.9896
29,7.5619
30,2.1219
31,8.6800
32,71.9896
33,4.1142
34,2.0796
35,4.4644
36,45.0972
37,1.2979
38,2.0796
39,1.2979
40,71.9896
41,45.0972
42,11.2526
43,71.9896
44,8.3435
45,71.9896
46,71.9896
47,45.7904
48,2.0796
49,3.8667
50,71.9896
51,4.1142
52,71.9896
53,11.2526
54,2.0796
55,3.0427
56,71.9896
57,2.0796
58,71.9896
59,11.2526
60,11.2526
61,44.1809
62,71.9896
63,37.4518
64,71.9896
65,11.2526
66,3.0427
67,71.9896
68,35.8358
69,37.4518
70,2.0796
71,5.2205
72,70.2449
73,71.9896
74,71.9896
75,39.7838
76,45.7904
77,71.9896
78,39.4336
79,37.5805
80,71.9896
81,71.9896
82,45.0972
83,45.7904
84,9.6431
85,4.8958
86,11.2526
87,38.2758
88,71.9896
89,40.9784
90,71.9896
91,4.8958
92,37.4518
93,8.8146
94,2.0796
95,44.1809
96,1.2979
97,71.9896
98,11.2526
99,71.9896
100,2.0796
101,4.8958
102,38.2758
103,5.2460
104,71.9896
105,5.8351
106,37.5805
107,37.5805
108,37.5805
109,1.2979
110,71.9896
111,71.9896
112,45.0972
113,37.4518
114,9.3066
115,71.9896
116,1.2979
117,5.2460
118,37.4518
119,4.8958
120,1.2979
121,36.6174
122,5.0534
123,5.8351
124,5.0534
125,5.2460
126,71.9896
127,71.9896
128,3.0427
129,71.9896
130,11.2526
131,4.8958
132,44.8272
133,71.9896
134,37.4518
135,71.9896
136,11.2526
137,44.0456
138,44.1341
139,71.9896
140,37.5805
141,2.0796
142,71.9896
143,5.2205
144,71.9896
145,37.4518
146,71.9896
147,44.1809
148,37.4518
149,70.2449
150,4.4644
151,37.4518
152,2.0796
153,41.3360
154,44.8272
155,37.4518
156,2.1219
157,7.0313
158,39.7838
159,43.8445
160,5.0534
161,1.2979
162,45.0972
163,43.8445
164,8.3435
165,44.8272
166,71.9896
167,2.0796
168,71.9896
169,7.0313
170,71.9896
171,8.8146
172,10.5594
173,13.3920
174,6.2091
175,37.5805
176,9.6431
177,11.3834
178,45.7904
179,2.1219
180,42.5323
181,71.9896
182,41.3360
183,5.0534
184,71.9896
185,44.1809
186,1.2979
187,37.4518
188,43.8445
189,11.2526
190,17.8463
191,37.5805
192,41.3360
193,37.4518
194,71.9896
195,71.9896
196,2.1219
197,1.2979
198,71.9896
199,6.0509
200,71.9896
201,40.3967
202,71.9896
203,1.2979
204,37.5805
205,37.4518
206,71.9896
207,37.4518
208,71.9896
209,5.0534
210,3.0427
211,44.0456
212,37.4518
213,12.0765
214,43.8445
215,40.7469
216,71.0265
217,2.0796
218,2.1219
219,71.9896
220,45.7904
221,39.5913
222,71.9896
223,4.8958
224,71.9896
225,2.0796
226,37.4518
227,71.9896
228,12.4527
229,5.8351
230,71.9896
231,2.0796
232,71.9896
233,37.4518
234,45.7904
235,37.4518
236,71.9896
237,3.0427
238,6.0509
239,71.9896
240,11.2526
241,70.2449
242,40.7469
243,8.6800
244,2.0796
245,71.9896
246,71.9896
247,71.9896
248,71.9896
249,5.7227
250,71.9896
251,8.6800
252,35.8358
253,8.3435
254,45.0972
255,44.1341
256,5.2460
257,12.0765
258,2.0796
259,2.0796
260,43.2178
261,10.2894
262,2.1219
263,37.4518
264,7.0313
265,2.0796
266,2.0796
267,44.0759
268,45.0972
269,43.8445
270,1.2979
271,72.8136
272,4.8958
273,41.3360
274,39.5913
275,1.2979
276,71.9896
277,37.4518
278,10.5594
279,1.2979
280,38.2758
281,44.1341
282,5.2460
283,37.5805
284,8.3435
285,44.1341
286,71.9896
287,71.9896
288,2.0796
289,7.0313
290,5.2460
291,2.0796
292,4.5857
293,12.0765
294,42.8813
295,44.0456
296,41.3360
297,45.0972
298,1.2979
299,37.4518
300,1.2979
301,71.9896
302,41.3360
303,45.0972
304,71.9896
305,39.4336
306,71.9896
307,9.6431
308,5.8589
309,1.2979
310,9.6431
311,39.5913
