layerId,nodeId,binId,sigmaInterval_lb,sigmaInterval_ub,sigmaFreq
-1,0,0,41.4051399231,59.6336052018,8
-1,0,1,59.6336052018,77.8620704805,12
-1,0,2,77.8620704805,96.0905357592,1
-1,0,3,96.0905357592,114.3190010379,2
-1,0,4,114.3190010379,132.5474663166,1
-1,1,0,0.0000000000,0.0000000000,24
-1,2,0,0.0000000000,0.0000000000,24
-1,3,0,0.0000000000,0.0000000000,24
-1,4,0,0.0000000000,0.0000000000,24
-1,5,0,0.0000000000,0.0000000000,24
-1,6,0,0.0000000000,0.0000000000,24
-1,7,0,0.0000000000,0.0000000000,24
-1,8,0,0.0000000000,0.0000000000,24
-1,9,0,0.0000000000,0.0000000000,24
-1,10,0,0.0000000000,0.0000000000,24
-1,11,0,0.0000000000,0.0000000000,24
-1,12,0,0.0000000000,0.0000000000,24
-1,13,0,0.0000000000,0.0000000000,24
-1,14,0,0.0000000000,0.0000000000,24
-1,15,0,0.0000000000,0.0000000000,24
-1,16,0,0.0000000000,0.0000000000,24
-1,17,0,0.0000000000,0.0000000000,24
-1,18,0,0.0000000000,0.0000000000,24
-1,19,0,0.0000000000,0.0000000000,24
-1,20,0,0.0000000000,0.5005051551,23
-1,20,4,2.0020206204,2.5025257755,1
-1,21,0,0.0000000000,0.0000000000,24
-1,22,0,0.0000000000,0.0000000000,24
-1,23,0,0.0000000000,0.0000000000,24
-1,24,0,0.0000000000,0.0000000000,24
-1,25,0,0.0000000000,0.0000000000,24
-1,26,0,0.0000000000,0.0000000000,24
-1,27,0,0.0000000000,0.0000000000,24
-1,28,0,0.0000000000,0.0000000000,24
-1,29,0,0.0000000000,0.0000000000,24
-1,30,0,0.0000000000,0.0000000000,24
-1,31,0,0.0000000000,0.0000000000,24
-1,32,0,0.0000000000,0.0000000000,24
-1,33,0,55.6469078064,84.8041789162,8
-1,33,1,84.8041789162,113.9614500260,10
-1,33,2,113.9614500260,143.1187211358,4
-1,33,3,143.1187211358,172.2759922456,2
-1,34,0,0.0000000000,0.0000000000,24
-1,35,0,0.0000000000,0.0000000000,24
-1,36,0,0.0000000000,0.0000000000,24
-1,37,0,12.3847093582,27.4742563402,6
-1,37,1,27.4742563402,42.5638033222,9
-1,37,2,42.5638033222,57.6533503042,7
-1,37,3,57.6533503042,72.7428972862,1
-1,37,4,72.7428972862,87.8324442682,1
-1,38,0,0.0000000000,0.0000000000,24
-1,39,0,0.0000000000,0.0000000000,24
-1,40,0,0.0000000000,0.0000000000,24
-1,41,0,0.0000000000,0.0000000000,24
-1,42,0,4.4508028030,16.3760918331,6
-1,42,1,16.3760918331,28.3013808632,8
-1,42,2,28.3013808632,40.2266698933,8
-1,42,3,40.2266698933,52.1519589234,1
-1,42,4,52.1519589234,64.0772479535,1
-1,43,0,0.0000000000,0.0000000000,24
-1,44,0,0.0000000000,0.0000000000,24
-1,45,0,0.0000000000,0.0000000000,24
-1,46,0,0.0000000000,0.0000000000,24
-1,47,0,0.0000000000,0.0000000000,24
-1,48,0,0.0000000000,0.0000000000,24
-1,49,0,0.0000000000,0.0000000000,24
-1,50,0,0.0000000000,0.0000000000,24
-1,51,0,0.0000000000,0.0000000000,24
-1,52,0,0.0000000000,0.0000000000,24
-1,53,0,0.0000000000,0.0000000000,24
-1,54,0,0.0000000000,0.0000000000,24
-1,55,0,0.0000000000,0.0000000000,24
-1,56,0,0.0000000000,0.0000000000,24
-1,57,0,0.0000000000,0.0000000000,24
-1,58,0,0.0000000000,0.0000000000,24
-1,59,0,0.0000000000,0.0000000000,24
-1,60,0,0.0000000000,0.0000000000,24
-1,61,0,0.0000000000,0.0000000000,24
-1,62,0,0.0000000000,0.0000000000,24
-1,63,0,0.0000000000,0.0000000000,24
-1,64,0,0.0000000000,0.0000000000,24
-1,65,0,0.0000000000,0.0000000000,24
-1,66,0,0.0000000000,0.0000000000,24
-1,67,0,0.0000000000,0.0000000000,24
-1,68,0,0.0000000000,0.0000000000,24
-1,69,0,0.0000000000,0.0000000000,24
-1,70,0,0.0000000000,0.0000000000,24
-1,71,0,2.2441737652,9.2044683286,6
-1,71,1,9.2044683286,16.1647628920,8
-1,71,2,16.1647628920,23.1250574554,8
-1,71,3,23.1250574554,30.0853520188,1
-1,71,4,30.0853520188,37.0456465822,1
-1,72,0,0.0000000000,0.0000000000,24
-1,73,0,0.0000000000,0.0000000000,24
-1,74,0,0.0000000000,0.0000000000,24
-1,75,0,0.0000000000,0.0000000000,24
-1,76,0,20.3763999939,37.0210966226,6
-1,76,1,37.0210966226,53.6657932513,8
-1,76,2,53.6657932513,70.3104898800,9
-1,76,3,70.3104898800,86.9551865087,1
-1,77,0,0.0000000000,0.0000000000,24
-1,78,0,0.0000000000,0.0000000000,24
-1,79,0,0.0000000000,0.0000000000,24
-1,80,0,0.0000000000,0.0000000000,24
-1,81,0,0.0000000000,0.0000000000,24
-1,82,0,0.0000000000,0.0000000000,24
-1,83,0,0.0000000000,0.0000000000,24
-1,84,0,0.0000000000,9.6881204334,6
-1,84,1,9.6881204334,19.3762408668,9
-1,84,2,19.3762408668,29.0643613002,7
-1,84,3,29.0643613002,38.7524817336,1
-1,84,4,38.7524817336,48.4406021670,1
-1,85,0,0.0000000000,0.0000000000,24
-1,86,0,0.0000000000,0.0000000000,24
-1,87,0,0.0000000000,0.0000000000,24
-1,88,0,0.0000000000,0.0000000000,24
-1,89,0,0.0000000000,0.0000000000,24
-1,90,0,0.0000000000,0.0000000000,24
-1,91,0,0.0000000000,0.0000000000,24
-1,92,0,8.6730642319,19.6278222121,5
-1,92,1,19.6278222121,30.5825801923,8
-1,92,2,30.5825801923,41.5373381725,10
-1,92,4,52.4920961527,63.4468541329,1
-1,93,0,0.0000000000,0.0000000000,24
-1,94,0,0.0000000000,0.0000000000,24
-1,95,0,0.0000000000,0.0000000000,24
-1,96,0,15.7230215073,29.2797146691,6
-1,96,1,29.2797146691,42.8364078309,8
-1,96,2,42.8364078309,56.3931009927,9
-1,96,3,56.3931009927,69.9497941545,1
-1,97,0,0.0000000000,0.0000000000,24
-1,98,0,0.0000000000,0.0000000000,24
-1,99,0,0.0000000000,0.0000000000,24
