layerId,nodeId,binId,sigmaInterval_lb,sigmaInterval_ub,sigmaFreq
-1,0,0,0.0000000000,0.0000000000,8
-1,1,0,0.0000000000,0.0000000000,8
-1,2,0,0.0000000000,0.0000000000,8
-1,3,0,0.0000000000,0.0000000000,8
-1,4,0,0.0000000000,0.0000000000,8
-1,5,0,0.0000000000,0.0000000000,8
-1,6,0,0.0000000000,0.0000000000,8
-1,7,0,0.0000000000,0.0000000000,8
-1,8,0,27.9055137634,46.7285154270,4
-1,8,1,46.7285154270,65.5515170906,1
-1,8,2,65.5515170906,84.3745187542,3
-1,9,0,0.0000000000,0.0000000000,8
-1,10,0,0.0000000000,0.0000000000,8
-1,11,0,0.0000000000,0.0000000000,8
-1,12,0,0.0000000000,0.0000000000,8
-1,13,0,0.0000000000,0.0000000000,8
-1,14,0,43.1839675903,75.1178038477,4
-1,14,1,75.1178038477,107.0516401051,2
-1,14,2,107.0516401051,138.9854763625,2
-1,15,0,0.0000000000,0.0000000000,8
-1,16,0,0.0000000000,0.0000000000,8
-1,17,0,0.0000000000,0.0000000000,8
-1,18,0,0.0000000000,0.0000000000,8
-1,19,0,0.0000000000,0.0000000000,8
-1,20,0,0.0000000000,0.0000000000,8
-1,21,0,0.0000000000,0.0000000000,8
-1,22,0,0.0000000000,0.0000000000,8
-1,23,0,0.0000000000,0.0000000000,8
-1,24,0,0.0000000000,0.0000000000,8
-1,25,0,0.0000000000,0.0000000000,8
-1,26,0,0.0000000000,0.0000000000,8
-1,27,0,13.4544267654,27.5418126506,4
-1,27,1,27.5418126506,41.6291985358,2
-1,27,2,41.6291985358,55.7165844210,2
-1,28,0,0.0000000000,0.0000000000,8
-1,29,0,0.0000000000,0.0000000000,8
-1,30,0,28.0176715851,66.6270819917,4
-1,30,1,66.6270819917,105.2364923983,1
-1,30,2,105.2364923983,143.8459028049,3
-1,31,0,31.7129154205,64.2100610548,4
-1,31,1,64.2100610548,96.7072066891,2
-1,31,2,96.7072066891,129.2043523234,2
-1,32,0,0.0000000000,0.0000000000,8
-1,33,0,0.0000000000,0.0000000000,8
-1,34,0,0.0000000000,0.0000000000,8
-1,35,0,0.0000000000,0.0000000000,8
-1,36,0,0.0000000000,0.0000000000,8
-1,37,0,0.0000000000,0.0000000000,8
-1,38,0,0.0000000000,0.0000000000,8
-1,39,0,33.1563796997,58.9504759842,4
-1,39,1,58.9504759842,84.7445722687,2
-1,39,2,84.7445722687,110.5386685532,2
-1,40,0,0.0000000000,0.0000000000,8
-1,41,0,0.0000000000,0.0000000000,8
-1,42,0,15.0871000290,35.1398835036,4
-1,42,1,35.1398835036,55.1926669782,1
-1,42,2,55.1926669782,75.2454504528,3
-1,43,0,0.0000000000,0.0000000000,8
-1,44,0,47.8308792114,77.8988918116,4
-1,44,1,77.8988918116,107.9669044118,1
-1,44,2,107.9669044118,138.0349170120,3
-1,45,0,0.0000000000,0.0000000000,8
-1,46,0,0.0000000000,0.0000000000,8
-1,47,0,0.0000000000,0.0000000000,8
-1,48,0,0.0000000000,0.0000000000,8
-1,49,0,0.0000000000,0.0000000000,8
