layerId,nodeId,binId,sigmaInterval_lb,sigmaInterval_ub,sigmaFreq
-1,0,0,0.0000000000,0.0000000000,1198
-1,1,0,0.0000000000,0.0473508779,612
-1,1,2,0.0947017558,0.1420526337,586
-1,2,0,0.0000000000,0.0000000000,1198
-1,3,0,0.0000000000,0.1658013117,1194
-1,3,9,1.4922118053,1.6580131170,1
-1,3,12,1.9896157404,2.1554170521,1
-1,3,17,2.8186222989,2.9844236106,1
-1,3,25,4.1450327925,4.3108341042,1
-1,4,0,0.0000000000,0.0000000000,1198
-1,5,0,0.0000000000,0.0000000000,1198
-1,6,0,0.0000000000,0.0000000000,1198
-1,7,0,0.0879449844,3.0787125084,658
-1,7,1,3.0787125084,6.0694800324,216
-1,7,2,6.0694800324,9.0602475564,262
-1,7,3,9.0602475564,12.0510150804,56
-1,7,4,12.0510150804,15.0417826044,6
-1,8,0,0.0000000000,0.0000000000,1198
-1,9,0,0.0000000000,0.0000000000,1198
-1,10,0,0.0000000000,0.0000000000,1198
-1,11,0,0.0000000000,0.0000000000,1198
-1,12,0,0.0000000000,0.0000000000,1198
-1,13,0,0.0000000000,0.0000000000,1198
-1,14,0,0.0000000000,0.0000000000,1198
-1,15,0,0.0000000000,0.0000000000,1198
