layerId,nodeId,binId,sigmaInterval_lb,sigmaInterval_ub,sigmaFreq
-1,0,0,0.0000000000,1.1232738253,20671
-1,0,3,3.3698214759,4.4930953012,4
-1,0,4,4.4930953012,5.6163691265,27
-1,0,5,5.6163691265,6.7396429518,22
-1,0,6,6.7396429518,7.8629167771,15
-1,0,7,7.8629167771,8.9861906024,12
-1,0,8,8.9861906024,10.1094644277,8
-1,0,9,10.1094644277,11.2327382530,8
-1,0,10,11.2327382530,12.3560120783,1
-1,0,11,12.3560120783,13.4792859036,3
-1,0,12,13.4792859036,14.6025597289,1
-1,0,14,15.7258335542,16.8491073795,1
-1,0,34,38.1913100602,39.3145838855,1
-1,0,43,48.3007744879,49.4240483132,1
-1,0,51,57.2869650903,58.4102389156,1
-1,0,52,58.4102389156,59.5335127409,1
-1,0,58,65.1498818674,66.2731556927,1
-1,0,65,73.0127986445,74.1360724698,1
-1,1,0,0.0000000000,16.7786776521,3834
-1,1,1,16.7786776521,33.5573553042,10759
-1,1,2,33.5573553042,50.3360329563,3259
-1,1,3,50.3360329563,67.1147106084,2114
-1,1,4,67.1147106084,83.8933882605,597
-1,1,5,83.8933882605,100.6720659126,166
-1,1,6,100.6720659126,117.4507435647,43
-1,1,7,117.4507435647,134.2294212168,6
-1,1,8,134.2294212168,151.0080988689,1
-1,2,0,0.0000000000,0.0002057713,20778
-1,2,144,0.0296310672,0.0298368385,1
-1,3,0,0.0000000000,0.0000000000,20779
-1,4,0,0.0000000000,0.0000000000,20779
-1,5,0,0.0000000000,0.0350091195,20778
-1,5,144,5.0413132080,5.0763223275,1
-1,6,0,0.0000000000,0.0000000000,20779
-1,7,0,0.0000000000,0.0000000000,20779
-1,8,0,0.0000000000,0.0000000000,20779
-1,9,0,0.0000000000,0.0000000000,20779
