layerId,nodeId,binId,sigmaInterval_lb,sigmaInterval_ub,sigmaFreq
-1,0,0,0.0000000000,0.0000000000,21186
-1,1,0,0.0000000000,0.0021987005,21179
-1,1,8,0.0175896040,0.0197883045,1
-1,1,17,0.0373779085,0.0395766090,1
-1,1,40,0.0879480200,0.0901467205,2
-1,1,46,0.1011402230,0.1033389235,1
-1,1,80,0.1758960400,0.1780947405,1
-1,1,93,0.2044791465,0.2066778470,1
-1,2,0,0.0000000000,0.0000000000,21186
-1,3,0,0.0000000000,0.0000000000,21186
-1,4,0,0.7678430080,17.5180014040,4862
-1,4,1,17.5180014040,34.2681598000,10695
-1,4,2,34.2681598000,51.0183181960,3382
-1,4,3,51.0183181960,67.7684765920,1415
-1,4,4,67.7684765920,84.5186349880,591
-1,4,5,84.5186349880,101.2687933840,200
-1,4,6,101.2687933840,118.0189517800,29
-1,4,7,118.0189517800,134.7691101760,7
-1,4,8,134.7691101760,151.5192685720,4
-1,4,9,151.5192685720,168.2694269680,1
-1,5,0,0.0000000000,0.0000000000,21186
-1,6,0,0.0000000000,0.0000000000,21186
-1,7,0,0.0000000000,0.0000000000,21186
-1,8,0,0.0000000000,0.9839214461,17850
-1,8,1,0.9839214461,1.9678428922,1588
-1,8,2,1.9678428922,2.9517643383,1024
-1,8,3,2.9517643383,3.9356857844,507
-1,8,4,3.9356857844,4.9196072305,110
-1,8,5,4.9196072305,5.9035286766,13
-1,8,6,5.9035286766,6.8874501227,26
-1,8,7,6.8874501227,7.8713715688,29
-1,8,8,7.8713715688,8.8552930149,18
-1,8,9,8.8552930149,9.8392144610,12
-1,8,10,9.8392144610,10.8231359071,8
-1,8,11,10.8231359071,11.8070573532,1
