layerId,nodeId,binId,sigmaInterval_lb,sigmaInterval_ub,sigmaFreq
-1,0,0,0.0000000000,0.0000000000,1415
-1,1,0,0.0000000000,0.0000000000,1415
-1,2,0,0.0000000000,0.0000000000,1415
-1,3,0,0.0000000000,0.0000000000,1415
-1,4,0,0.0000000000,0.7537381622,1325
-1,4,1,0.7537381622,1.5074763244,17
-1,4,2,1.5074763244,2.2612144866,13
-1,4,3,2.2612144866,3.0149526488,15
-1,4,4,3.0149526488,3.7686908110,17
-1,4,5,3.7686908110,4.5224289732,16
-1,4,6,4.5224289732,5.2761671354,12
-1,5,0,0.0000000000,0.0000000000,1415
-1,6,0,0.0000000000,0.0000000000,1415
-1,7,0,0.0000000000,0.0000000000,1415
-1,8,0,0.0000000000,2.0555398952,503
-1,8,1,2.0555398952,4.1110797904,2
-1,8,2,4.1110797904,6.1666196856,910
