layerId,nodeId,binId,sigmaInterval_lb,sigmaInterval_ub,sigmaFreq
-1,0,0,0.0000000000,0.0000000000,20489
-1,1,0,0.0000000000,0.0000000000,20489
-1,2,0,0.0000000000,0.1352103564,20486
-1,2,53,7.1661488892,7.3013592456,1
-1,2,70,9.4647249480,9.5999353044,1
-1,2,112,15.1435599168,15.2787702732,1
-1,3,0,0.0000000000,0.0000000000,20489
-1,4,0,0.0000000000,0.0000000000,20489
-1,5,0,0.0000000000,0.0000000000,20489
-1,6,0,0.0000000000,0.1827556012,20470
-1,6,6,1.0965336072,1.2792892084,1
-1,6,10,1.8275560120,2.0103116132,2
-1,6,12,2.1930672144,2.3758228156,2
-1,6,14,2.5585784168,2.7413340180,1
-1,6,15,2.7413340180,2.9240896192,1
-1,6,16,2.9240896192,3.1068452204,2
-1,6,19,3.4723564228,3.6551120240,1
-1,6,20,3.6551120240,3.8378676252,1
-1,6,24,4.3861344288,4.5688900300,2
-1,6,31,5.6654236372,5.8481792384,1
-1,6,34,6.2136904408,6.3964460420,1
-1,6,35,6.3964460420,6.5792016432,1
-1,6,37,6.7619572444,6.9447128456,1
-1,6,49,8.9550244588,9.1377800600,1
-1,6,98,17.9100489176,18.0928045188,1
-1,7,0,0.0000000000,0.0000000000,20489
-1,8,0,0.0000000000,0.0000000000,20489
-1,9,0,0.0000000000,0.0000000000,20489
-1,10,0,0.0000000000,0.0683691724,20486
-1,10,32,2.1878135168,2.2561826892,1
-1,10,50,3.4184586200,3.4868277924,1
-1,10,129,8.8196232396,8.8879924120,1
-1,11,0,0.0000000000,0.0000000000,20489
-1,12,0,0.0000000000,0.0000000000,20489
-1,13,0,0.0000000000,0.0000000000,20489
-1,14,0,0.0000000000,0.0000000000,20489
-1,15,0,0.0000000000,0.0000000000,20489
-1,16,0,0.0000000000,0.0000000000,20489
-1,17,0,0.0000000000,0.0000000000,20489
-1,18,0,0.0000000000,0.0000000000,20489
-1,19,0,0.0000000000,0.0000000000,20489
-1,20,0,0.0000000000,30.4362909253,2349
-1,20,1,30.4362909253,60.8725818506,4739
-1,20,2,60.8725818506,91.3088727759,6379
-1,20,3,91.3088727759,121.7451637012,6663
-1,20,4,121.7451637012,152.1814546265,358
-1,20,5,152.1814546265,182.6177455518,1
-1,21,0,0.0000000000,0.0000000000,20489
-1,22,0,0.0000000000,0.0000000000,20489
-1,23,0,0.0000000000,0.0000000000,20489
-1,24,0,0.0000000000,0.0000000000,20489
-1,25,0,0.0000000000,0.0000000000,20489
-1,26,0,0.0000000000,0.0000000000,20489
-1,27,0,0.0000000000,0.0000000000,20489
-1,28,0,0.0000000000,0.3218912173,20478
-1,28,1,0.3218912173,0.6437824346,1
-1,28,8,2.5751297384,2.8970209557,1
-1,28,9,2.8970209557,3.2189121730,1
-1,28,19,6.1159331287,6.4378243460,1
-1,28,22,7.0816067806,7.4034979979,1
-1,28,25,8.0472804325,8.3691716498,1
-1,28,27,8.6910628671,9.0129540844,1
-1,28,55,17.7040169515,18.0259081688,1
-1,28,68,21.8886027764,22.2104939937,2
-1,28,74,23.8199500802,24.1418412975,1
-1,29,0,0.0000000000,0.0000000000,20489
-1,30,0,0.0000000000,0.0000000000,20489
-1,31,0,0.0000000000,0.0000000000,20489
-1,32,0,0.0000000000,0.0000000000,20489
-1,33,0,0.0000000000,0.0000000000,20489
-1,34,0,0.0000000000,0.0000000000,20489
-1,35,0,0.0000000000,0.0000000000,20489
-1,36,0,0.0000000000,0.0000000000,20489
-1,37,0,0.0000000000,0.0000000000,20489
-1,38,0,0.0000000000,0.0000000000,20489
-1,39,0,0.0000000000,0.0000000000,20489
-1,40,0,0.0000000000,0.0000000000,20489
-1,41,0,0.0000000000,0.0000000000,20489
-1,42,0,0.0000000000,0.0000000000,20489
-1,43,0,0.0000000000,0.0000000000,20489
-1,44,0,0.0000000000,0.1314105508,20486
-1,44,27,3.5480848716,3.6794954224,1
-1,44,76,9.9872018608,10.1186124116,1
-1,44,118,15.5064449944,15.6378555452,1
-1,45,0,0.0000000000,0.0000000000,20489
-1,46,0,0.0000000000,0.0000000000,20489
-1,47,0,0.0000000000,0.0000000000,20489
-1,48,0,0.0000000000,0.0000000000,20489
-1,49,0,0.0000000000,0.0000000000,20489
-1,50,0,0.0000000000,0.0000000000,20489
-1,51,0,0.0000000000,0.0000000000,20489
-1,52,0,0.0000000000,0.0000000000,20489
-1,53,0,0.0000000000,0.0000000000,20489
-1,54,0,0.0000000000,0.0000000000,20489
-1,55,0,0.0000000000,0.0000000000,20489
-1,56,0,0.0000000000,0.0000000000,20489
-1,57,0,0.0000000000,0.0000000000,20489
-1,58,0,0.0000000000,0.0000000000,20489
-1,59,0,0.0000000000,0.0288848489,20488
-1,59,143,4.1305333927,4.1594182416,1
-1,60,0,0.0000000000,0.0000000000,20489
-1,61,0,0.0000000000,0.0000000000,20489
-1,62,0,0.0000000000,0.3259252652,20483
-1,62,25,8.1481316300,8.4740568952,1
-1,62,54,17.5999643208,17.9258895860,2
-1,62,58,18.9036653816,19.2295906468,1
-1,62,66,21.5110675032,21.8369927684,1
-1,62,77,25.0962454204,25.4221706856,1
-1,63,0,0.0000000000,0.0000000000,20489
-1,64,0,0.0000000000,0.0000000000,20489
-1,65,0,0.0000000000,0.0090781695,20488
-1,65,143,1.2981782385,1.3072564080,1
-1,66,0,0.0000000000,0.0000000000,20489
-1,67,0,0.0000000000,0.0000000000,20489
