layerId,nodeId,binId,sigmaInterval_lb,sigmaInterval_ub,sigmaFreq
-1,0,0,0.0000000000,1.2753620104,217
-1,0,1,1.2753620104,2.5507240208,107
-1,0,2,2.5507240208,3.8260860312,105
-1,0,3,3.8260860312,5.1014480416,1354
-1,1,0,0.0000000000,1.4677666101,1476
-1,1,1,1.4677666101,2.9355332202,93
-1,1,2,2.9355332202,4.4032998303,110
-1,1,3,4.4032998303,5.8710664404,104
-1,2,0,0.0000000000,0.4085860397,443
-1,2,1,0.4085860397,0.8171720794,3
-1,2,2,0.8171720794,1.2257581191,1337
-1,3,0,0.0000000000,0.0000000000,1783
-1,4,0,0.0000000000,0.0567139609,446
-1,4,2,0.1134279218,0.1701418827,1337
-1,5,0,0.0000000000,0.0000000000,1783
-1,6,0,0.0000000000,0.0000000000,1783
-1,7,0,0.0000000000,0.0000000000,1783
-1,8,0,0.0000000000,0.0000000000,1783
-1,9,0,0.0000000000,0.0000000000,1783
