layerId,nodeId,binId,sigmaInterval_lb,sigmaInterval_ub,sigmaFreq
-1,0,0,0.0000000000,0.0000000000,1540
-1,1,0,0.0000000000,0.0000000000,1540
-1,2,0,0.0000000000,0.0000000000,1540
-1,3,0,0.0000000000,0.0000000000,1540
-1,4,0,0.0000000000,0.0000000000,1540
-1,5,0,0.0000000000,0.0000000000,1540
-1,6,0,0.0000000000,0.0000000000,1540
-1,7,0,0.0000000000,0.0000000000,1540
-1,8,0,0.0000000000,0.0000000000,1540
-1,9,0,0.0000000000,0.0000000000,1540
-1,10,0,0.0000000000,0.0000000000,1540
-1,11,0,0.0000000000,0.0000000000,1540
-1,12,0,0.0000000000,0.0000000000,1540
-1,13,0,0.0000000000,0.0643699227,617
-1,13,1,0.0643699227,0.1287398454,1
-1,13,2,0.1287398454,0.1931097681,921
-1,13,5,0.3218496135,0.3862195362,1
-1,14,0,0.0522832870,3.7482609811,995
-1,14,1,3.7482609811,7.4442386752,180
-1,14,2,7.4442386752,11.1402163693,275
-1,14,3,11.1402163693,14.8361940634,83
-1,14,4,14.8361940634,18.5321717575,7
-1,15,0,0.0000000000,0.0000000000,1540
