layerId,nodeId,binId,sigmaInterval_lb,sigmaInterval_ub,sigmaFreq
-1,0,0,0.0000000000,0.0000000000,21633
-1,1,0,4.2660007477,20.3777215247,7727
-1,1,1,20.3777215247,36.4894423017,9016
-1,1,2,36.4894423017,52.6011630787,3357
-1,1,3,52.6011630787,68.7128838557,1164
-1,1,4,68.7128838557,84.8246046327,210
-1,1,5,84.8246046327,100.9363254097,104
-1,1,6,100.9363254097,117.0480461867,34
-1,1,7,117.0480461867,133.1597669637,17
-1,1,8,133.1597669637,149.2714877407,4
-1,2,0,0.0000000000,0.0000000000,21633
-1,3,0,0.0000000000,0.0000000000,21633
