layerId,nodeId,binId,sigmaInterval_lb,sigmaInterval_ub,sigmaFreq
-1,0,0,0.0000000000,0.1210289162,20861
-1,0,31,3.7518964022,3.8729253184,1
-1,0,36,4.3570409832,4.4780698994,1
-1,0,42,5.0832144804,5.2042433966,1
-1,0,47,5.6883590614,5.8093879776,1
-1,0,119,14.4024410278,14.5234699440,1
-1,1,0,0.0000000000,0.0000000000,20866
-1,2,0,0.0000000000,0.0000000000,20866
-1,3,0,0.0000000000,0.0000000000,20866
-1,4,0,0.0000000000,0.0000000000,20866
-1,5,0,0.0000000000,33.2943817856,2054
-1,5,1,33.2943817856,66.5887635712,5627
-1,5,2,66.5887635712,99.8831453568,9291
-1,5,3,99.8831453568,133.1775271424,2790
-1,5,4,133.1775271424,166.4719089280,838
-1,5,5,166.4719089280,199.7662907136,230
-1,5,6,199.7662907136,233.0606724992,35
-1,5,7,233.0606724992,266.3550542848,1
-1,6,0,0.0000000000,0.0000000000,20866
-1,7,0,0.0000000000,0.2879722456,20860
-1,7,22,6.3353894032,6.6233616488,1
-1,7,38,10.9429453328,11.2309175784,1
-1,7,55,15.8384735080,16.1264457536,1
-1,7,61,17.5663069816,17.8542792272,1
-1,7,73,21.0219739288,21.3099461744,1
-1,7,81,23.3257518936,23.6137241392,1
-1,8,0,0.0000000000,0.1660021842,20860
-1,8,26,4.3160567892,4.4820589734,1
-1,8,37,6.1420808154,6.3080829996,1
-1,8,47,7.8021026574,7.9681048416,1
-1,8,65,10.7901419730,10.9561441572,2
-1,8,88,14.6081922096,14.7741943938,1
-1,9,0,0.0000000000,0.2433129923,20860
-1,9,30,7.2993897690,7.5427027613,1
-1,9,37,9.0025807151,9.2458937074,1
-1,9,47,11.4357106381,11.6790236304,1
-1,9,60,14.5987795380,14.8420925303,1
-1,9,78,18.9784133994,19.2217263917,1
-1,9,80,19.4650393840,19.7083523763,1
-1,10,0,0.0000000000,0.0000000000,20866
-1,11,0,0.0000000000,0.0040803639,20861
-1,11,8,0.0326429112,0.0367232751,1
-1,11,41,0.1672949199,0.1713752838,1
-1,11,52,0.2121789228,0.2162592867,1
-1,11,74,0.3019469286,0.3060272925,1
-1,11,104,0.4243578456,0.4284382095,1
-1,12,0,0.0000000000,0.0574353823,20860
-1,12,24,1.3784491752,1.4358845575,1
-1,12,35,2.0102383805,2.0676737628,1
-1,12,45,2.5845922035,2.6420275858,1
-1,12,62,3.5609937026,3.6184290849,1
-1,12,76,4.3650890548,4.4225244371,1
-1,12,84,4.8245721132,4.8820074955,1
-1,13,0,0.0000000000,0.0000000000,20866
-1,14,0,0.0000000000,0.2028682035,20860
-1,14,30,6.0860461050,6.2889143085,1
-1,14,42,8.5204645470,8.7233327505,1
-1,14,48,9.7376737680,9.9405419715,1
-1,14,61,12.3749604135,12.5778286170,1
-1,14,74,15.0122470590,15.2151152625,1
-1,14,79,16.0265880765,16.2294562800,1
-1,15,0,0.0000000000,0.0149544108,20857
-1,15,2,0.0299088216,0.0448632324,1
-1,15,4,0.0598176432,0.0747720540,1
-1,15,19,0.2841338052,0.2990882160,1
-1,15,26,0.3888146808,0.4037690916,1
-1,15,41,0.6131308428,0.6280852536,1
-1,15,51,0.7626749508,0.7776293616,1
-1,15,64,0.9570822912,0.9720367020,1
-1,15,70,1.0468087560,1.0617631668,1
-1,15,78,1.1664440424,1.1813984532,1
-1,16,0,0.0000000000,0.0000000000,20866
-1,17,0,0.0000000000,0.0000000000,20866
-1,18,0,0.0000000000,0.1554647671,20860
-1,18,25,3.8866191775,4.0420839446,1
-1,18,27,4.1975487117,4.3530134788,1
-1,18,56,8.7060269576,8.8614917247,1
-1,18,65,10.1052098615,10.2606746286,1
-1,18,73,11.3489279983,11.5043927654,1
-1,18,80,12.4371813680,12.5926461351,1
-1,19,0,0.0000000000,0.0000000000,20866
-1,20,0,0.0000000000,0.0000000000,20866
-1,21,0,0.0000000000,0.0098729873,20863
-1,21,8,0.0789838984,0.0888568857,1
-1,21,41,0.4047924793,0.4146654666,1
-1,21,138,1.3624722474,1.3723452347,1
-1,22,0,0.0000000000,0.0000000000,20866
-1,23,0,0.0000000000,0.0000000000,20866
-1,24,0,0.0000000000,0.0000000000,20866
-1,25,0,0.0000000000,0.0000000000,20866
-1,26,0,0.0000000000,0.0000000000,20866
-1,27,0,0.0000000000,0.0091696504,20861
-1,27,34,0.3117681136,0.3209377640,1
-1,27,62,0.5685183248,0.5776879752,1
-1,27,65,0.5960272760,0.6051969264,2
-1,27,84,0.7702506336,0.7794202840,1
-1,28,0,0.0000000000,0.0000000000,20866
-1,29,0,0.0000000000,0.0000000000,20866
-1,30,0,0.0000000000,0.0000000000,20866
-1,31,0,0.0000000000,0.5027926016,20685
-1,31,4,2.0111704064,2.5139630080,13
-1,31,5,2.5139630080,3.0167556096,20
-1,31,6,3.0167556096,3.5195482112,20
-1,31,7,3.5195482112,4.0223408128,24
-1,31,8,4.0223408128,4.5251334144,20
-1,31,9,4.5251334144,5.0279260160,16
-1,31,10,5.0279260160,5.5307186176,17
-1,31,11,5.5307186176,6.0335112192,18
-1,31,12,6.0335112192,6.5363038208,12
-1,31,13,6.5363038208,7.0390964224,12
