layerId,nodeId,binId,sigmaInterval_lb,sigmaInterval_ub,sigmaFreq
-1,0,0,0.0000000000,0.0000000000,21010
-1,1,0,0.0000000000,0.0000000000,21010
-1,2,0,0.0000000000,0.7395256376,20996
-1,2,5,3.6976281880,4.4371538256,1
-1,2,8,5.9162051008,6.6557307384,1
-1,2,9,6.6557307384,7.3952563760,1
-1,2,10,7.3952563760,8.1347820136,1
-1,2,13,9.6138332888,10.3533589264,2
-1,2,22,16.2695640272,17.0090896648,1
-1,2,32,23.6648204032,24.4043460408,1
-1,2,36,26.6229229536,27.3624485912,1
-1,2,37,27.3624485912,28.1019742288,1
-1,2,47,34.7577049672,35.4972306048,1
-1,2,52,38.4553331552,39.1948587928,1
-1,2,55,40.6739100680,41.4134357056,1
-1,2,88,65.0782561088,65.8177817464,1
-1,3,0,0.0000000000,0.0000000000,21010
-1,4,0,0.0000000000,2.2590907327,20968
-1,4,2,4.5181814654,6.7772721981,3
-1,4,3,6.7772721981,9.0363629308,5
-1,4,4,9.0363629308,11.2954536635,1
-1,4,5,11.2954536635,13.5545443962,1
-1,4,6,13.5545443962,15.8136351289,1
-1,4,7,15.8136351289,18.0727258616,1
-1,4,8,18.0727258616,20.3318165943,4
-1,4,10,22.5909073270,24.8499980597,1
-1,4,11,24.8499980597,27.1090887924,3
-1,4,12,27.1090887924,29.3681795251,2
-1,4,13,29.3681795251,31.6272702578,2
-1,4,14,31.6272702578,33.8863609905,1
-1,4,15,33.8863609905,36.1454517232,1
-1,4,17,38.4045424559,40.6636331886,2
-1,4,18,40.6636331886,42.9227239213,1
-1,4,19,42.9227239213,45.1818146540,3
-1,4,20,45.1818146540,47.4409053867,1
-1,4,21,47.4409053867,49.6999961194,1
-1,4,26,58.7363590502,60.9954497829,2
-1,4,37,83.5863571099,85.8454478426,1
-1,4,38,85.8454478426,88.1045385753,1
-1,4,40,90.3636293080,92.6227200407,1
-1,4,48,108.4363551696,110.6954459023,1
-1,4,49,110.6954459023,112.9545366350,1
-1,4,71,160.3954420217,162.6545327544,1
-1,5,0,0.0000000000,0.0000000000,21010
-1,6,0,0.0000000000,0.0000000000,21010
-1,7,0,0.0000000000,0.0000000000,21010
-1,8,0,0.0000000000,16.2475112047,20085
-1,8,1,16.2475112047,32.4950224094,173
-1,8,2,32.4950224094,48.7425336141,141
-1,8,3,48.7425336141,64.9900448188,147
-1,8,4,64.9900448188,81.2375560235,115
-1,8,5,81.2375560235,97.4850672282,120
-1,8,6,97.4850672282,113.7325784329,105
-1,8,7,113.7325784329,129.9800896376,69
-1,8,8,129.9800896376,146.2276008423,34
-1,8,9,146.2276008423,162.4751120470,18
-1,8,10,162.4751120470,178.7226232517,3
-1,9,0,0.0000000000,0.0000000000,21010
-1,10,0,0.0000000000,0.0000000000,21010
-1,11,0,0.0000000000,0.0000000000,21010
-1,12,0,0.0000000000,0.0000000000,21010
-1,13,0,0.0000000000,33.9842058699,6441
-1,13,1,33.9842058699,67.9684117398,9544
-1,13,2,67.9684117398,101.9526176097,3012
-1,13,3,101.9526176097,135.9368234796,1481
-1,13,4,135.9368234796,169.9210293495,410
-1,13,5,169.9210293495,203.9052352194,122
-1,14,0,0.0000000000,0.0062899955,21007
-1,14,37,0.2327298335,0.2390198290,1
-1,14,44,0.2767598020,0.2830497975,1
-1,14,132,0.8302794060,0.8365694015,1
-1,15,0,0.0000000000,22.0480838648,19575
-1,15,1,22.0480838648,44.0961677296,417
-1,15,2,44.0961677296,66.1442515944,301
-1,15,3,66.1442515944,88.1923354592,256
-1,15,4,88.1923354592,110.2404193240,205
-1,15,5,110.2404193240,132.2885031888,96
-1,15,6,132.2885031888,154.3365870536,84
-1,15,7,154.3365870536,176.3846709184,32
-1,15,8,176.3846709184,198.4327547832,23
-1,15,9,198.4327547832,220.4808386480,13
-1,15,10,220.4808386480,242.5289225128,4
-1,15,11,242.5289225128,264.5770063776,3
-1,15,12,264.5770063776,286.6250902424,1
